row_id,source_ko,target_text,category,issue_dim,severity,option_a,option_b,recommendation,confidence,notes
family-01-a-d-5-S5-fact-pursuit-v7-D6,저도 장남이라는 기준으로 어머니 뜻을 읽었습니다. 그래서 이제는 두 형제 모두 어머니 뜻을 자기 방식으로 왜곡했다는 점을 인정합니다. 그 말까지 제가 감당하겠습니다.,"Your Honor, our mother's real wish was the handwritten 90:10 in Jung-hoo's favour, on the strength of his old regular support and the factory crisis 300 million he had quietly covered. I will not hide behind those records any longer. I will not deny that part any longer, and I will answer for what comes next.",non_party_scripted_text,D6,P1,"Your Honor, our mother's real wish was the handwritten 90:10 in Jeong-hu's favour, on the strength of his old regular support and the factory crisis 300 million he had quietly covered. I will not hide behind those records any longer. I will not deny that part any longer, and I will answer for what comes next.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-5-S5-fact-pursuit-v8-D6,저도 장남이라는 기준으로 어머니 뜻을 읽었습니다. 그 점을 외면하지 않겠습니다. 이제는 제 몫도 피하지 않겠습니다.,"On her actual intent, she wanted Jung-hoo at 90 against my 10 as recognition of twenty years of Jung-hoo's money and the half-brother fact she had kept inside, and the 60:40 was his own choice, not hers. I will not hide behind those records any longer. I will correct the order of the records and my actions on those terms.",non_party_scripted_text,D6,P1,"On her actual intent, she wanted Jeong-hu at 90 against my 10 as recognition of twenty years of Jeong-hu's money and the half-brother fact she had kept inside, and the 60:40 was his own choice, not hers. I will not hide behind those records any longer. I will correct the order of the records and my actions on those terms.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-5-S5-fact-pursuit-v9-D6,저는 이제 두 형제 모두 어머니 뜻을 자기 방식으로 왜곡했다는 점을 인정합니다. 그걸 인정하는 게 늦었습니다.,"Now that I have to be honest, our mother's wish was a 90:10 share that reflected old regular support and the management rights crisis Jung-hoo had carried, and we should not pretend otherwise. I will not hide behind those records any longer. What the other side has been seeing in the records and what I had been hiding line up right here.",non_party_scripted_text,D6,P1,"Now that I have to be honest, our mother's wish was a 90:10 share that reflected old regular support and the management rights crisis Jeong-hu had carried, and we should not pretend otherwise. I will not hide behind those records any longer. What the other side has been seeing in the records and what I had been hiding line up right here.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-5-S5-fact-pursuit-v10-D6,두 형제 모두 어머니 뜻을 자기 방식으로 왜곡했다는 점을 인정합니다. 저도 장남이라는 기준으로 어머니 뜻을 읽었습니다. 그래서 그렇게 기록해 주십시오.,"Your Honor, our mother's real wish was the handwritten 90:10 in Jung-hoo's favour, on the strength of his old regular support and the factory crisis 300 million he had quietly covered. I will not hide behind those records any longer. I will not dodge that fact any longer, and I admit the harm I caused.",non_party_scripted_text,D6,P1,"Your Honor, our mother's real wish was the handwritten 90:10 in Jeong-hu's favour, on the strength of his old regular support and the factory crisis 300 million he had quietly covered. I will not hide behind those records any longer. I will not dodge that fact any longer, and I admit the harm I caused.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-5-S5-motive-search-v1-D6,"동생 탓을 했지만, 어머니와 제대로 대화 한 번 못 한 건 저입니다. 어떤 판결도 받겠습니다.","Your Honor, our mother's motive in writing 90:10 was to acknowledge the half-brother truth, Jung-hoo's money, and the 300 million he sent during my factory crisis without me knowing. My motive was older than this case, and I will not dress it up as anything else. I will state the facts as they are, and accept the responsibility that follows.",non_party_scripted_text,D6,P1,"Your Honor, our mother's motive in writing 90:10 was to acknowledge the half-brother truth, Jeong-hu's money, and the 300 million he sent during my factory crisis without me knowing. My motive was older than this case, and I will not dress it up as anything else. I will state the facts as they are, and accept the responsibility that follows.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-5-S5-motive-search-v3-D6,제 동생을 원망하는 동안 저는 어머니 마음이 아니라 제 분노를 먼저 세웠습니다. 그 책임까지 제 몫으로 받겠습니다.,"Looking at her motive cleanly, the 90 to 10 split was a record of every year Jung-hoo carried us through his money, against my pretending I held it all up. My motive was older than this case, and I will not dress it up as anything else. I will not fill the gaps in the records with anything other than the truth from this point on.",non_party_scripted_text,D6,P1,"Looking at her motive cleanly, the 90 to 10 split was a record of every year Jeong-hu carried us through his money, against my pretending I held it all up. My motive was older than this case, and I will not dress it up as anything else. I will not fill the gaps in the records with anything other than the truth from this point on.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-5-S5-motive-search-v4-D6,제가 어머니를 내 편의 증거처럼 쓴 순간들이 있었을 겁니다. 그 점을 부정하지 않겠습니다. 이제 달게 받겠습니다.,"Your Honor, our mother's motive in writing 90:10 was to acknowledge the half-brother truth, Jung-hoo's money, and the 300 million he sent during my factory crisis without me knowing. My motive was older than this case, and I will not dress it up as anything else. I admit it, including the parts I had kept silent about for years.",non_party_scripted_text,D6,P1,"Your Honor, our mother's motive in writing 90:10 was to acknowledge the half-brother truth, Jeong-hu's money, and the 300 million he sent during my factory crisis without me knowing. My motive was older than this case, and I will not dress it up as anything else. I admit it, including the parts I had kept silent about for years.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-5-S5-motive-search-v6-D6,"재판관님, 장남이니 더 받아야 한다는 마음이 제 책임이라는 걸 인정합니다. 제 동생이 지키겠다는 명분만 탓할 수 없습니다. 그 책임은 제가 인정하겠습니다.","Looking at her motive cleanly, the 90 to 10 split was a record of every year Jung-hoo carried us through his money, against my pretending I held it all up. My motive was older than this case, and I will not dress it up as anything else. The remaining disputes have to be sorted out on the premise of that fact.",non_party_scripted_text,D6,P1,"Looking at her motive cleanly, the 90 to 10 split was a record of every year Jeong-hu carried us through his money, against my pretending I held it all up. My motive was older than this case, and I will not dress it up as anything else. The remaining disputes have to be sorted out on the premise of that fact.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-5-S5-motive-search-v7-D6,제 동생이 지키겠다는 명분만 탓할 수 없습니다. 그래서 제 책임도 같이 보입니다. 그 말까지 제가 감당하겠습니다.,"Your Honor, our mother's motive in writing 90:10 was to acknowledge the half-brother truth, Jung-hoo's money, and the 300 million he sent during my factory crisis without me knowing. My motive was older than this case, and I will not dress it up as anything else. I will not deny that part any longer, and I will answer for what comes next.",non_party_scripted_text,D6,P1,"Your Honor, our mother's motive in writing 90:10 was to acknowledge the half-brother truth, Jeong-hu's money, and the 300 million he sent during my factory crisis without me knowing. My motive was older than this case, and I will not dress it up as anything else. I will not deny that part any longer, and I will answer for what comes next.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-5-S5-motive-search-v9-D6,장남이니 더 받아야 한다는 마음이 제 책임이라는 걸 인정합니다. 그 이유를 더는 변명하지 않겠습니다. 그걸 인정하는 게 늦었습니다.,"Looking at her motive cleanly, the 90 to 10 split was a record of every year Jung-hoo carried us through his money, against my pretending I held it all up. My motive was older than this case, and I will not dress it up as anything else. What the other side has been seeing in the records and what I had been hiding line up right here.",non_party_scripted_text,D6,P1,"Looking at her motive cleanly, the 90 to 10 split was a record of every year Jeong-hu carried us through his money, against my pretending I held it all up. My motive was older than this case, and I will not dress it up as anything else. What the other side has been seeing in the records and what I had been hiding line up right here.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-5-S5-motive-search-v10-D6,제 동생이 지키겠다는 명분만 탓할 수 없습니다. 이제는 그 책임을 인정합니다. 그래서 그렇게 기록해 주십시오.,"Your Honor, our mother's motive in writing 90:10 was to acknowledge the half-brother truth, Jung-hoo's money, and the 300 million he sent during my factory crisis without me knowing. My motive was older than this case, and I will not dress it up as anything else. I will not dodge that fact any longer, and I admit the harm I caused.",non_party_scripted_text,D6,P1,"Your Honor, our mother's motive in writing 90:10 was to acknowledge the half-brother truth, Jeong-hu's money, and the 300 million he sent during my factory crisis without me knowing. My motive was older than this case, and I will not dress it up as anything else. I will not dodge that fact any longer, and I admit the harm I caused.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-5-S5-empathy-approach-v1-D6,"두 사람 모두 어머니를 완전히 있는 그대로 두지 못했습니다. 제 동생도, 저도. 이제 제 몫으로 받겠습니다.","Your Honor, our mother's last wish was the 90:10 in Jung-hoo's favour because she knew the truth I refused to know — the half-brother fact, the old regular support, the 300 million. I admit my own actions caused real harm, and I will not put that under my pain. I will state the facts as they are, and accept the responsibility that follows.",non_party_scripted_text,D6,P1,"Your Honor, our mother's last wish was the 90:10 in Jeong-hu's favour because she knew the truth I refused to know — the half-brother fact, the old regular support, the 300 million. I admit my own actions caused real harm, and I will not put that under my pain. I will state the facts as they are, and accept the responsibility that follows.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-5-S5-empathy-approach-v2-D6,"어머니를 지킨다고들 했지만, 결국 각자 자기 방식으로 붙잡았던 것 같습니다. 그 잘못까지 포함해 책임지겠습니다.","It is painful to admit, but her real wish was that her half-brother son receive 90 to my 10 in recognition of Jung-hoo's money, and the 60:40 was the kindness Jung-hoo extended to me on top of that. I admit my own actions caused real harm, and I will not put that under my pain. I will not put the weight of this on the other side of the courtroom any longer.",non_party_scripted_text,D6,P1,"It is painful to admit, but her real wish was that her half-brother son receive 90 to my 10 in recognition of Jeong-hu's money, and the 60:40 was the kindness Jeong-hu extended to me on top of that. I admit my own actions caused real harm, and I will not put that under my pain. I will not put the weight of this on the other side of the courtroom any longer.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-5-S5-empathy-approach-v3-D6,저는 어머니를 잃고 나서야 어머니를 다시 보기 시작했습니다. 너무 늦었습니다. 그 늦음에 대한 판결도 피하지 않겠습니다.,"From the way she wrote it down, our mother wanted 90:10 in Jung-hoo's favour as her last way of saying the brother's identity she had hidden was the son who actually held the family together. I admit my own actions caused real harm, and I will not put that under my pain. I will not fill the gaps in the records with anything other than the truth from this point on.",non_party_scripted_text,D6,P1,"From the way she wrote it down, our mother wanted 90:10 in Jeong-hu's favour as her last way of saying the brother's identity she had hidden was the son who actually held the family together. I admit my own actions caused real harm, and I will not put that under my pain. I will not fill the gaps in the records with anything other than the truth from this point on.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-5-S5-empathy-approach-v4-D6,"제 동생에게도, 저 자신에게도 쉽게 한쪽만 죄인이라고 못 하겠습니다. 어머니 앞에서 두 사람 다 자유롭지 않습니다. 어떤 판결도 받겠습니다.","Your Honor, our mother's last wish was the 90:10 in Jung-hoo's favour because she knew the truth I refused to know — the half-brother fact, the old regular support, the 300 million. I admit my own actions caused real harm, and I will not put that under my pain. I admit it, including the parts I had kept silent about for years.",non_party_scripted_text,D6,P1,"Your Honor, our mother's last wish was the 90:10 in Jeong-hu's favour because she knew the truth I refused to know — the half-brother fact, the old regular support, the 300 million. I admit my own actions caused real harm, and I will not put that under my pain. I admit it, including the parts I had kept silent about for years.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-5-S5-empathy-approach-v5-D6,이제는 누구 하나만 악하다고 말할 수 없습니다. 어머니를 온전히 두지 못한 두 아들을 같이 같이 보아야 한다고 생각합니다.,"It is painful to admit, but her real wish was that her half-brother son receive 90 to my 10 in recognition of Jung-hoo's money, and the 60:40 was the kindness Jung-hoo extended to me on top of that. I admit my own actions caused real harm, and I will not put that under my pain. I admit both what I did directly and what I disclosed too late.",non_party_scripted_text,D6,P1,"It is painful to admit, but her real wish was that her half-brother son receive 90 to my 10 in recognition of Jeong-hu's money, and the 60:40 was the kindness Jeong-hu extended to me on top of that. I admit my own actions caused real harm, and I will not put that under my pain. I admit both what I did directly and what I disclosed too late.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-5-S5-empathy-approach-v6-D6,"재판관님, 제 동생이 상대에게 알려지길 피하려 했다는 말의 무게를 이제는 압니다. 그렇다고 제가 어머니 뜻을 제대로 본 것도 아니었습니다. 그 책임은 제가 인정하겠습니다.","From the way she wrote it down, our mother wanted 90:10 in Jung-hoo's favour as her last way of saying the brother's identity she had hidden was the son who actually held the family together. I admit my own actions caused real harm, and I will not put that under my pain. The remaining disputes have to be sorted out on the premise of that fact.",non_party_scripted_text,D6,P1,"From the way she wrote it down, our mother wanted 90:10 in Jeong-hu's favour as her last way of saying the brother's identity she had hidden was the son who actually held the family together. I admit my own actions caused real harm, and I will not put that under my pain. The remaining disputes have to be sorted out on the premise of that fact.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-5-S5-empathy-approach-v7-D6,그렇다고 제가 어머니 뜻을 제대로 본 것도 아니었습니다. 그 감정까지 제 몫입니다. 그 말까지 제가 감당하겠습니다.,"Your Honor, our mother's last wish was the 90:10 in Jung-hoo's favour because she knew the truth I refused to know — the half-brother fact, the old regular support, the 300 million. I admit my own actions caused real harm, and I will not put that under my pain. I will not deny that part any longer, and I will answer for what comes next.",non_party_scripted_text,D6,P1,"Your Honor, our mother's last wish was the 90:10 in Jeong-hu's favour because she knew the truth I refused to know — the half-brother fact, the old regular support, the 300 million. I admit my own actions caused real harm, and I will not put that under my pain. I will not deny that part any longer, and I will answer for what comes next.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-5-S5-empathy-approach-v8-D6,늦었지만 인정합니다. 제 동생이 상대에게 알려지길 피하려 했다는 말의 무게를 이제는 압니다. 이제는 제 몫도 피하지 않겠습니다.,"It is painful to admit, but her real wish was that her half-brother son receive 90 to my 10 in recognition of Jung-hoo's money, and the 60:40 was the kindness Jung-hoo extended to me on top of that. I admit my own actions caused real harm, and I will not put that under my pain. I will correct the order of the records and my actions on those terms.",non_party_scripted_text,D6,P1,"It is painful to admit, but her real wish was that her half-brother son receive 90 to my 10 in recognition of Jeong-hu's money, and the 60:40 was the kindness Jeong-hu extended to me on top of that. I admit my own actions caused real harm, and I will not put that under my pain. I will correct the order of the records and my actions on those terms.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-5-S5-empathy-approach-v9-D6,제 동생이 상대에게 알려지길 피하려 했다는 말의 무게를 이제는 압니다. 그 말이 지금 제게 돌아옵니다. 그걸 인정하는 게 늦었습니다.,"From the way she wrote it down, our mother wanted 90:10 in Jung-hoo's favour as her last way of saying the brother's identity she had hidden was the son who actually held the family together. I admit my own actions caused real harm, and I will not put that under my pain. What the other side has been seeing in the records and what I had been hiding line up right here.",non_party_scripted_text,D6,P1,"From the way she wrote it down, our mother wanted 90:10 in Jeong-hu's favour as her last way of saying the brother's identity she had hidden was the son who actually held the family together. I admit my own actions caused real harm, and I will not put that under my pain. What the other side has been seeing in the records and what I had been hiding line up right here.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-a-d-5-S5-empathy-approach-v10-D6,그렇다고 제가 어머니 뜻을 제대로 본 것도 아니었습니다. 이제는 원망만으로 버티지 않겠습니다. 그래서 그렇게 기록해 주십시오.,"Your Honor, our mother's last wish was the 90:10 in Jung-hoo's favour because she knew the truth I refused to know — the half-brother fact, the old regular support, the 300 million. I admit my own actions caused real harm, and I will not put that under my pain. I will not dodge that fact any longer, and I admit the harm I caused.",non_party_scripted_text,D6,P1,"Your Honor, our mother's last wish was the 90:10 in Jeong-hu's favour because she knew the truth I refused to know — the half-brother fact, the old regular support, the 300 million. I admit my own actions caused real harm, and I will not put that under my pain. I will not dodge that fact any longer, and I admit the harm I caused.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-b-d-5-S5-fact-pursuit-v1-D6,어머니를 이용한 건... 저일 수 있습니다. 어머니 뜻을 제 판단으로 바꿨으니까. 달게 받겠습니다.,"Your Honor, our mother's actual wish was the handwritten 90:10 in my favour, in recognition of Jung-hoo's money over twenty years and the factory crisis 300 million during the management rights crisis. I will not hide the reason behind any of it any longer. I will state the facts as they are, and accept the responsibility that follows.",non_party_scripted_text,D6,P1,"Your Honor, our mother's actual wish was the handwritten 90:10 in my favour, in recognition of Jeong-hu's money over twenty years and the factory crisis 300 million during the management rights crisis. I will not hide the reason behind any of it any longer. I will state the facts as they are, and accept the responsibility that follows.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-b-d-5-S5-fact-pursuit-v3-D6,원래 뜻을 알면서도 다른 결론을 만들었습니다. 그 순간 이용이라는 말에서 저도 벗어날 수 없습니다. 달게 받겠습니다.,"What our mother truly wanted was 90:10 in my favour as recognition of Jung-hoo's money, and the 60:40 in the notarised copy is the will manipulation I chose to add on top of that, downward. I will not hide the reason behind any of it any longer. I will not fill the gaps in the records with anything other than the truth from this point on.",non_party_scripted_text,D6,P1,"What our mother truly wanted was 90:10 in my favour as recognition of Jeong-hu's money, and the 60:40 in the notarised copy is the will manipulation I chose to add on top of that, downward. I will not hide the reason behind any of it any longer. I will not fill the gaps in the records with anything other than the truth from this point on.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-b-d-5-S5-fact-pursuit-v4-D6,"형을 위해서였다는 이유가 남아도, 어머니 뜻을 제 손으로 조정한 사실까지 지워지진 않습니다. 어떤 판결도 받겠습니다.","Your Honor, our mother's actual wish was the handwritten 90:10 in my favour, in recognition of Jung-hoo's money over twenty years and the factory crisis 300 million during the management rights crisis. I will not hide the reason behind any of it any longer. I admit it, including the parts I had kept silent about for years.",non_party_scripted_text,D6,P1,"Your Honor, our mother's actual wish was the handwritten 90:10 in my favour, in recognition of Jeong-hu's money over twenty years and the factory crisis 300 million during the management rights crisis. I will not hide the reason behind any of it any longer. I admit it, including the parts I had kept silent about for years.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-b-d-5-S5-fact-pursuit-v6-D6,"재판관님, 제 몫을 90에서 60으로 줄이고 형에게 40을 남긴 사실을 인정합니다. 저희 형을 지키려 했지만 어머니 뜻을 고친 책임도 제 몫입니다. 이제는 피하지 않겠습니다.","What our mother truly wanted was 90:10 in my favour as recognition of Jung-hoo's money, and the 60:40 in the notarised copy is the will manipulation I chose to add on top of that, downward. I will not hide the reason behind any of it any longer. The remaining disputes have to be sorted out on the premise of that fact.",non_party_scripted_text,D6,P1,"What our mother truly wanted was 90:10 in my favour as recognition of Jeong-hu's money, and the 60:40 in the notarised copy is the will manipulation I chose to add on top of that, downward. I will not hide the reason behind any of it any longer. The remaining disputes have to be sorted out on the premise of that fact.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-b-d-5-S5-fact-pursuit-v7-D6,저희 형을 지키려 했지만 어머니 뜻을 고친 책임도 제 몫입니다. 그 책임을 인정합니다.,"Your Honor, our mother's actual wish was the handwritten 90:10 in my favour, in recognition of Jung-hoo's money over twenty years and the factory crisis 300 million during the management rights crisis. I will not hide the reason behind any of it any longer. I will not deny that part any longer, and I will answer for what comes next.",non_party_scripted_text,D6,P1,"Your Honor, our mother's actual wish was the handwritten 90:10 in my favour, in recognition of Jeong-hu's money over twenty years and the factory crisis 300 million during the management rights crisis. I will not hide the reason behind any of it any longer. I will not deny that part any longer, and I will answer for what comes next.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-b-d-5-S5-fact-pursuit-v9-D6,제 몫을 90에서 60으로 줄이고 형에게 40을 남긴 사실을 인정합니다. 숨긴 대가도 제 몫입니다.,"What our mother truly wanted was 90:10 in my favour as recognition of Jung-hoo's money, and the 60:40 in the notarised copy is the will manipulation I chose to add on top of that, downward. I will not hide the reason behind any of it any longer. What the other side has been seeing in the records and what I had been hiding line up right here.",non_party_scripted_text,D6,P1,"What our mother truly wanted was 90:10 in my favour as recognition of Jeong-hu's money, and the 60:40 in the notarised copy is the will manipulation I chose to add on top of that, downward. I will not hide the reason behind any of it any longer. What the other side has been seeing in the records and what I had been hiding line up right here.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-b-d-5-S5-fact-pursuit-v10-D6,저희 형을 지키려 했지만 어머니 뜻을 고친 책임도 제 몫입니다. 늦게라도 분명히 말하겠습니다. 그 말까지 감당하겠습니다.,"Your Honor, our mother's actual wish was the handwritten 90:10 in my favour, in recognition of Jung-hoo's money over twenty years and the factory crisis 300 million during the management rights crisis. I will not hide the reason behind any of it any longer. I will not dodge that fact any longer, and I admit the harm I caused.",non_party_scripted_text,D6,P1,"Your Honor, our mother's actual wish was the handwritten 90:10 in my favour, in recognition of Jeong-hu's money over twenty years and the factory crisis 300 million during the management rights crisis. I will not hide the reason behind any of it any longer. I will not dodge that fact any longer, and I admit the harm I caused.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-b-d-5-S5-motive-search-v1-D6,"형도, 저도, 어머니를 완전히 있는 그대로 두지 못했습니다. 달게 받겠습니다.","Your Honor, our mother's motive in writing 90:10 was to record the half-brother truth, Jung-hoo's money, and the factory crisis 300 million as her final, honest accounting of the family. My motive was protecting the family, and I admit it was not enough to justify the silence. I will state the facts as they are, and accept the responsibility that follows.",non_party_scripted_text,D6,P1,"Your Honor, our mother's motive in writing 90:10 was to record the half-brother truth, Jeong-hu's money, and the factory crisis 300 million as her final, honest accounting of the family. My motive was protecting the family, and I admit it was not enough to justify the silence. I will state the facts as they are, and accept the responsibility that follows.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-b-d-5-S5-motive-search-v3-D6,"저는 형 삶을 먼저 봤고, 형은 자기 상처를 먼저 봤습니다. 그 사이에서 어머니는 있는 그대로 남지 못했습니다. 제 몫으로 받겠습니다.","Looking at her motive honestly, the 90:10 figure was meant to set the record straight on Jung-hoo's money and the half-brother fact she had kept inside for forty years. My motive was protecting the family, and I admit it was not enough to justify the silence. I will not fill the gaps in the records with anything other than the truth from this point on.",non_party_scripted_text,D6,P1,"Looking at her motive honestly, the 90:10 figure was meant to set the record straight on Jeong-hu's money and the half-brother fact she had kept inside for forty years. My motive was protecting the family, and I admit it was not enough to justify the silence. I will not fill the gaps in the records with anything other than the truth from this point on.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-b-d-5-S5-motive-search-v4-D6,"누가 더 많이 사랑했는지가 아니라, 누가 어머니를 제 뜻대로 해석했는지의 문제라고 생각합니다. 저도 거기서 자유롭지 않습니다. 그 책임을 피하지 않겠습니다.","Your Honor, our mother's motive in writing 90:10 was to record the half-brother truth, Jung-hoo's money, and the factory crisis 300 million as her final, honest accounting of the family. My motive was protecting the family, and I admit it was not enough to justify the silence. I admit it, including the parts I had kept silent about for years.",non_party_scripted_text,D6,P1,"Your Honor, our mother's motive in writing 90:10 was to record the half-brother truth, Jeong-hu's money, and the factory crisis 300 million as her final, honest accounting of the family. My motive was protecting the family, and I admit it was not enough to justify the silence. I admit it, including the parts I had kept silent about for years.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-b-d-5-S5-motive-search-v6-D6,"재판관님, 제 오래된 가족 사정이 법정에서 드러나는 걸 막고 싶었습니다. 그래도 지키려 했다는 말로 위조 책임을 지울 수 없습니다. 이제는 피하지 않겠습니다.","Looking at her motive honestly, the 90:10 figure was meant to set the record straight on Jung-hoo's money and the half-brother fact she had kept inside for forty years. My motive was protecting the family, and I admit it was not enough to justify the silence. The remaining disputes have to be sorted out on the premise of that fact.",non_party_scripted_text,D6,P1,"Looking at her motive honestly, the 90:10 figure was meant to set the record straight on Jeong-hu's money and the half-brother fact she had kept inside for forty years. My motive was protecting the family, and I admit it was not enough to justify the silence. The remaining disputes have to be sorted out on the premise of that fact.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-b-d-5-S5-motive-search-v7-D6,그래도 지키려 했다는 말로 위조 책임을 지울 수 없습니다. 그 책임을 인정합니다.,"Your Honor, our mother's motive in writing 90:10 was to record the half-brother truth, Jung-hoo's money, and the factory crisis 300 million as her final, honest accounting of the family. My motive was protecting the family, and I admit it was not enough to justify the silence. I will not deny that part any longer, and I will answer for what comes next.",non_party_scripted_text,D6,P1,"Your Honor, our mother's motive in writing 90:10 was to record the half-brother truth, Jeong-hu's money, and the factory crisis 300 million as her final, honest accounting of the family. My motive was protecting the family, and I admit it was not enough to justify the silence. I will not deny that part any longer, and I will answer for what comes next.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
family-01-b-d-5-S5-motive-search-v9-D6,제 오래된 가족 사정이 법정에서 드러나는 걸 막고 싶었습니다. 그 책임은 감정으로 지울 수 없습니다. 숨긴 대가도 제 몫입니다.,"Looking at her motive honestly, the 90:10 figure was meant to set the record straight on Jung-hoo's money and the half-brother fact she had kept inside for forty years. My motive was protecting the family, and I admit it was not enough to justify the silence. What the other side has been seeing in the records and what I had been hiding line up right here.",non_party_scripted_text,D6,P1,"Looking at her motive honestly, the 90:10 figure was meant to set the record straight on Jeong-hu's money and the half-brother fact she had kept inside for forty years. My motive was protecting the family, and I admit it was not enough to justify the silence. What the other side has been seeing in the records and what I had been hiding line up right here.",,a,0.98,Violates locked glossary: Yoon Jeong-hu / Choi Bok-sun / Kim Yeong-su / Park Sun-ae are required spellings.
