source_file,source_text,proposed_key,target_text,notes
src/components/pc/profile/PCJudgeProgressionPanel.tsx:274,장착 하기,progression.equip.equipBtn,Equip,
src/components/pc/profile/PCJudgeProgressionPanel.tsx:360,강화 항목 선택 (aria),progression.enhance.axisAria,Enhance Axis,
src/components/pc/profile/PCJudgeProgressionPanel.tsx:392-393,최고 레벨에 도달하여 / 더 이상 레벨업이 불가합니다.,progression.enhance.maxTitle/.maxBody,Maximum Level Reached / No further levels available.,
src/components/pc/profile/PCJudgeProgressionPanel.tsx:399,취소,progression.enhance.cancel,Cancel,
src/components/pc/profile/PCJudgeProgressionPanel.tsx:400,강화,progression.enhance.execute,Enhance,
src/components/pc/profile/PCJudgeProgressionPanel.tsx:404,각 재료 슬롯을 ... 함께 올라갑니다.,progression.enhance.note,Fill each material slot ... title’s total level.,
src/components/pc/profile/PCJudgeProgressionPanel.tsx:415,+1 강화 시 효과,progression.title.nextEffectFallback,+1 Effect at Next Level,
src/components/pc/profile/PCJudgeProgressionPanel.tsx:416,총 레벨이 오릅니다. 다음 효과는 Lv.X에서 열립니다.,progression.title.nextEffectMaxLevel,Total level rises. Next effect unlocks at Lv.{level}.,
src/components/pc/profile/PCJudgeProgressionPanel.tsx:416,최대 단계에 가까워졌습니다.,progression.title.nextEffectNearMax,Near maximum.,
src/components/pc/profile/PCJudgeProgressionPanel.tsx:449,Lv.1부터 장착 효과가 열립니다.,progression.title.lv1Default,Equip effects unlock from Lv.1.,
src/components/pc/profile/PCJudgeProgressionPanel.tsx:454,타이틀 선택,progression.title.selectLabel,Select Title,
src/components/pc/profile/PCJudgeProgressionPanel.tsx:474,현재 효과,progression.title.currentEffect,Current Effect,
src/components/pc/profile/PCJudgeProgressionPanel.tsx:475,상세보기,progression.title.viewDetails,Details,
src/components/pc/profile/PCJudgeProgressionPanel.tsx:484,+1 강화 시 효과,progression.title.nextEffectFallback,+1 Effect at Next Level,
src/components/pc/profile/PCJudgeProgressionPanel.tsx:505,타이틀 상세보기 (aria),progression.title.detailAria,Title Details,
src/components/pc/profile/PCJudgeProgressionPanel.tsx:506,닫기 (aria),common.close,Close,
src/components/pc/profile/PCJudgeProgressionPanel.tsx:518,레벨별 효과,progression.title.levelHeader,Effects per Level,
src/components/pc/profile/PCJudgeProgressionPanel.tsx:547,장착 슬롯 선택 (aria),progression.slotChoice.title,Choose Equip Slot,
src/components/pc/profile/PCJudgeProgressionPanel.tsx:551,장착 슬롯 선택,progression.slotChoice.title,Choose Equip Slot,
src/components/pc/profile/PCJudgeProgressionPanel.tsx:553,두 슬롯이 모두 사용 중입니다. NAME을 어느 슬롯에 장착할지 선택하세요.,progression.slotChoice.body,Both slots are in use. Pick a slot to place {name}.,
src/components/pc/profile/PCJudgeProgressionPanel.tsx:560,슬롯 N,progression.equip.slot,Slot {index},
src/components/pc/profile/PCJudgeProgressionPanel.tsx:561,비어 있음,progression.equip.slotEmpty,Empty,
src/components/pc/profile/PCJudgeProgressionPanel.tsx:562,선택한 타이틀을 장착합니다.,progression.equip.slotEmptyHint,Equip a title to use it.,
src/components/pc/profile/PCJudgeProgressionPanel.tsx:595,보유 N개,progression.fragments.ownedSuffix,Owned {count},
src/components/pc/profile/PCJudgeProgressionPanel.tsx:599,1개 빼기 / 1개 넣기 (aria),progression.fragments.removeOneAria/.addOneAria,Remove 1 {name} / Add 1 {name},
src/components/pc/profile/PCJudgeProgressionPanel.tsx:631,보유 N개,progression.fragments.ownedSuffix,Owned {count},
src/components/pc/profile/PCJudgeProgressionPanel.tsx:636,사용처,progression.fragments.usageTitle,Used For,
src/components/pc/profile/PCJudgeProgressionPanel.tsx:642,조각 교환,progression.fragments.exchangeTitle,Exchange Fragments,
src/components/pc/profile/PCJudgeProgressionPanel.tsx:643,같은 조각 N개를 다른 판결 조각 1개로 교환할 수 있습니다.,progression.fragments.exchangeRule,Trade {rate} of the same fragment for 1 different verdict fragment.,
src/components/pc/profile/PCJudgeProgressionPanel.tsx:647,조각 교환 / N개 이상 필요,progression.fragments.exchangeBtn/.exchangeShort,Exchange / Need {rate} or more,
src/components/pc/profile/PCJudgeProgressionPanel.tsx:651,판결 조각 보유 현황 (aria),progression.fragments.boardAria,Fragment Inventory,
src/components/pc/profile/PCJudgeProgressionPanel.tsx:702,조각 교환 (aria + title),progression.fragments.exchangeAria,Fragment Exchange,
src/components/pc/profile/PCJudgeProgressionPanel.tsx:706,교환 재료,progression.fragments.exchangeMaterial,Material,
src/components/pc/profile/PCJudgeProgressionPanel.tsx:716,교환 대상,progression.fragments.exchangeTarget,Target,
src/components/pc/profile/PCJudgeProgressionPanel.tsx:728,N개 사용,progression.fragments.exchangeUsed,Use {rate},
src/components/pc/profile/PCJudgeProgressionPanel.tsx:734,1개 획득,progression.fragments.exchangeGain,Receive 1,
src/components/pc/profile/PCJudgeProgressionPanel.tsx:737,현재 보유: N개 · 교환 비율 N:1,progression.fragments.exchangeRate,You hold: {count} · Rate {rate}:1,
src/components/pc/profile/PCJudgeProgressionPanel.tsx:739,취소,progression.enhance.cancel,Cancel,
src/components/pc/profile/PCJudgeProgressionPanel.tsx:741,교환 실행 / N개 이상 필요,progression.fragments.exchangeBtn/.exchangeShort,Exchange / Need {rate} or more,
src/components/pc/profile/PCJudgeProgressionPanel.tsx:766,타이틀을 장착하세요,progression.equip.slotEmptyHint,Equip a title to use it.,
src/components/pc/profile/PCJudgeProgressionPanel.tsx:772,비어 있음,progression.equip.slotEmpty,Empty,
src/components/pc/profile/PCJudgeProgressionPanel.tsx:775,장착 해제,progression.equip.removeAria,Unequip {name},
src/components/pc/profile/PCJudgeProgressionPanel.tsx:775,해제,progression.equip.unequip,Unequip,
src/components/pc/profile/PCTraitEnhancePanel.tsx:31-33,탐구 축/심판 축/해결 축,trait.axis.inquiry/.judgment/.resolution,Inquiry/Judgment/Resolution,Note: code uses `심판 축` not `판단 축`. EN: Judgment.
src/components/pc/profile/PCTraitEnhancePanel.tsx:99,6성향 강화,trait.title,Six Traits Enhance,
src/components/pc/profile/PCTraitEnhancePanel.tsx:102,강화 가능 N개,trait.readyCount,{count} ready to enhance,
src/components/pc/profile/PCTraitEnhancePanel.tsx:136,강화 재료를 모아 ... / NAME 해금 완료,trait.materialEmpty/.maxUnlocked,Gather materials ... / {majorPerkName} fully unlocked,
src/components/pc/profile/PCTraitEnhancePanel.tsx:153-154,축 전용 성장 경로 / 다음 Lv.X / Major 퍼크 해금,trait.axisGrowthPath/.next.suffix/.unlock.suffix,(see MESSAGE_KEY_PROPOSALS),
src/components/pc/profile/PCTraitEnhancePanel.tsx:195,Major 퍼크,trait.majorPerk.placeholder,Major Perk,
src/components/pc/profile/PCTraitEnhancePanel.tsx:196,최대 레벨에 도달했습니다.,trait.majorPerk.maxedDesc,Maximum level reached.,
src/components/pc/profile/PCTraitEnhancePanel.tsx:207,강화,trait.enhance.btn,Enhance,
src/components/pc/profile/PCTraitEnhancePanel.tsx:218,조각 변환,trait.convert.title,Convert Fragments,
src/components/pc/profile/PCTraitEnhancePanel.tsx:220,중립 조각 N개 → 방향 조각 1개,trait.convert.rule,{rate} neutral fragments → 1 directional fragment,
src/components/pc/profile/PCTraitEnhancePanel.tsx:230,축 중립 재고 N개,trait.convert.neutralStock,{axis} neutral stock {count},
src/components/pc/profile/PCTraitEnhancePanel.tsx:249,중립 조각 ×N → LABEL 조각 ×1,trait.convert.option,{rate} neutral → {label} ×1,
src/components/pc/profile/PCPerkEquipPanel.tsx:30-38,Major/Minor 퍼크 + emptyLabel,perk.major/.minor/.major.empty/.minor.empty,Major Perk / Minor Perk / Reach Lv3 / Reach Lv1,
src/components/pc/profile/PCPerkEquipPanel.tsx:95,퍼크 장착,perk.title,Equip Perks,
src/components/pc/profile/PCPerkEquipPanel.tsx:111,비어 있음,perk.empty,Empty,
src/components/pc/profile/PCPerkEquipPanel.tsx:129,해금 N/M,perk.unlocked,Unlocked {done}/{total},
src/components/pc/profile/PCPerkEquipPanel.tsx:155,장착 중,perk.equippedBadge,Equipped,
src/components/pc/profile/PCPerkEquipPanel.tsx:171,잠김 / 해제 / 장착,perk.action.locked/.action.unequip/.action.equip,Locked / Unequip / Equip,
src/components/pc/progression/PCJudgeProgressionShared.tsx:19-27,9 fragment names,trait.fragment.*,(see MESSAGE_KEY_PROPOSALS),
src/components/pc/progression/PCJudgeProgressionShared.tsx:38-74,axis/short labels,trait.short.* / trait.axis.*,(see MESSAGE_KEY_PROPOSALS),
src/components/pc/debug/PCTestConsole.tsx:9-11,조사 토큰/스킬 포인트/법정 장악,testConsole.investigationTokens/.skillPoints/.courtControl,Investigation Token/Skill Point/Court Control,DEV-only console.
src/components/pc/debug/PCTestConsole.tsx:101,지급,testConsole.give,Grant,
