id,category,source,case_id,key_path,ko,en,ja,zh-CN,notes
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-2_partial_.variants_w-2-partial-v4_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-2|partial].variants[w-2-partial-v4].behaviorHint,절차 요건을 앞세우며 확인 미흡 책임은 조심스럽게 흐린다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-2_partial_.variants_w-2-partial-v4_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-2|partial].variants[w-2-partial-v4].text,"고객님이 직접 오셨고, 명의자분이 위임한 서류라고 설명했습니다. 저는 요건부터 확인했습니다.","There was an authorization form on file, and I processed it as the documents seemed to meet the requirements. What is on the form is on the form; my memory only fills in around it.",提出されたご書類は当時の規定上、形式が整っておりました。,"补充一句:当时附了那份文件。签名稍稍有点陌生,但文件格式看起来没问题。我尽量按事实说。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-2_partial_.variants_w-2-partial-v5_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-2|partial].variants[w-2-partial-v5].behaviorHint,절차 요건을 앞세우며 확인 미흡 책임은 조심스럽게 흐린다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-2_partial_.variants_w-2-partial-v5_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-2|partial].variants[w-2-partial-v5].text,필체가 아주 자연스럽진 않았습니다. 그래도 필요한 서류가 갖춰져 있어 바로 막기 어려웠습니다.,"There was an authorization form on file, and I processed it as the documents seemed to meet the requirements. I am not in a position to characterize the relationship, only the visible facts.",配偶者の同意を確認する書類が添付されていました。,"就我所见,彼时附了那份文件。签名稍稍有点陌生,但文件格式看起来没问题。请您据此判断。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-2_partial_.variants_w-2-partial-v6_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-2|partial].variants[w-2-partial-v6].behaviorHint,절차 요건을 앞세우며 확인 미흡 책임은 조심스럽게 흐린다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-2_partial_.variants_w-2-partial-v6_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-2|partial].variants[w-2-partial-v6].text,그때 한 번 더 확인했어야 했나 싶습니다. 당시에는 서류상 하자가 뚜렷하진 않았습니다.,"There was an authorization form on file, and I processed it as the documents seemed to meet the requirements. I will leave the meaning of these visits to the parties involved.",解約金額は控えの範囲で申し上げますが、相応のまとまった額でした。,"请注意:当时附了那份文件。签名稍稍有点陌生,但文件格式看起来没问题。这是我的所见所闻。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-2_partial_.variants_w-2-partial-v7_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-2|partial].variants[w-2-partial-v7].behaviorHint,절차 요건을 앞세우며 확인 미흡 책임은 조심스럽게 흐린다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-2_partial_.variants_w-2-partial-v7_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-2|partial].variants[w-2-partial-v7].text,그 서류와 사본이 같이 제출됐습니다. 저는 그 형식을 보고 해지 절차를 진행했습니다.,"There was an authorization form on file, and I processed it as the documents seemed to meet the requirements. I want to be careful with my words because I know they carry weight here.",担当として受付した者からは、特段の不審点の報告はございませんでした。,"据我所见:当时附了那份文件。签名稍稍有点陌生,但文件格式看起来没问题。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-2_partial_.variants_w-2-partial-v8_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-2|partial].variants[w-2-partial-v8].behaviorHint,절차 요건을 앞세우며 확인 미흡 책임은 조심스럽게 흐린다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-2_partial_.variants_w-2-partial-v8_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-2|partial].variants[w-2-partial-v8].text,서류가 완비돼 있다는 점을 먼저 봤습니다. 서명 차이는 조금 의식했습니다.,"There was an authorization form on file, and I processed it as the documents seemed to meet the requirements. These are the pieces I can stand behind; the rest is for the record to settle.",お手続きは平日の午後、混雑のない時間帯に行われました。,"直说:当时附了那份文件。签名稍稍有点陌生,但文件格式看起来没问题。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-2_partial_.variants_w-2-partial-v9_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-2|partial].variants[w-2-partial-v9].behaviorHint,절차 요건을 앞세우며 확인 미흡 책임은 조심스럽게 흐린다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-2_partial_.variants_w-2-partial-v9_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-2|partial].variants[w-2-partial-v9].text,명의자분이 직접 오지 않은 건 맞습니다. 대신 위임 서류가 있어서 접수했습니다.,"There was an authorization form on file, and I processed it as the documents seemed to meet the requirements. I noticed enough to remember, but not enough to interpret.",書類の整い具合は、当時の窓口の判断としては問題ありませんでした。,"再确认一遍:当时附了那份文件。签名稍稍有点陌生,但文件格式看起来没问题。仅此而已。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-2_vague_.variants_w-2-vague-v1_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-2|vague].variants[w-2-vague-v1].behaviorHint,개인정보와 자신의 절차 책임을 의식해 말을 아낀다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-2_vague_.variants_w-2-vague-v1_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-2|vague].variants[w-2-vague-v1].text,그 해지 건은 기억납니다. 다만 자세한 내용은 개인정보라 조심해서 말씀드려야 합니다.,"I remember the request was processed at our counter, but I cannot say more than what the form showed. I would rather speak only to what I personally observed.",解約のお手続きは確かに承りました。記録上の細部までは規定によりお答えしかねます。,"那笔解约的事我记得。但具体内容是个人信息,我必须谨慎说明。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-2_vague_.variants_w-2-vague-v10_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-2|vague].variants[w-2-vague-v10].behaviorHint,개인정보와 자신의 절차 책임을 의식해 말을 아낀다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-2_vague_.variants_w-2-vague-v10_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-2|vague].variants[w-2-vague-v10].text,"재판관님, 은행 업무라 말을 아끼겠습니다. 해지 건이 있었다는 정도는 기억합니다.","I remember the request was processed at our counter, but I cannot say more than what the form showed. I am offering this only as a witness, not as someone with judgment to give.",時間帯はおおよそ午後でございました。,"简而言之:那笔解约的事我记得。但具体内容是个人信息,我必须谨慎说明。这是我所能确认的。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-2_vague_.variants_w-2-vague-v2_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-2|vague].variants[w-2-vague-v2].behaviorHint,개인정보와 자신의 절차 책임을 의식해 말을 아낀다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-2_vague_.variants_w-2-vague-v2_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-2|vague].variants[w-2-vague-v2].text,서류가 들어온 적은 있습니다. 지금 단계에서는 해지 사실 정도만 말씀드릴 수 있습니다.,"I remember the request was processed at our counter, but I cannot say more than what the form showed. I cannot fill in what was happening inside the building from where I stood.",その日のお手続きはあった、とは申し上げられます。それ以上は規定の範囲を超えます。,"据我所记:那笔解约的事我记得。但具体内容是个人信息,我必须谨慎说明。希望对查证有帮助。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-2_vague_.variants_w-2-vague-v3_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-2|vague].variants[w-2-vague-v3].behaviorHint,개인정보와 자신의 절차 책임을 의식해 말을 아낀다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-2_vague_.variants_w-2-vague-v3_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-2|vague].variants[w-2-vague-v3].text,"비슷한 업무가 많았지만, 그 건은 창구에서 접수된 기억이 있습니다.","I remember the request was processed at our counter, but I cannot say more than what the form showed. If a record disagrees with my memory, please trust the record.",手続を受けたという事実までは申し上げます。,"我再讲一次:那笔解约的事我记得。但具体内容是个人信息,我必须谨慎说明。请把这条记录留下。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-2_vague_.variants_w-2-vague-v4_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-2|vague].variants[w-2-vague-v4].behaviorHint,개인정보와 자신의 절차 책임을 의식해 말을 아낀다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-2_vague_.variants_w-2-vague-v4_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-2|vague].variants[w-2-vague-v4].text,적금 해지 관련 서류를 본 기억은 있습니다. 구체 금액은 여기서 바로 말하기 어렵습니다.,"I remember the request was processed at our counter, but I cannot say more than what the form showed. I do not want my impression to be taken as a finding of fact.",書類の不備までは即時には判別しかねます。,"补充一句:那笔解约的事我记得。但具体内容是个人信息,我必须谨慎说明。我尽量按事实说。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-2_vague_.variants_w-2-vague-v5_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-2|vague].variants[w-2-vague-v5].behaviorHint,개인정보와 자신의 절차 책임을 의식해 말을 아낀다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-2_vague_.variants_w-2-vague-v5_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-2|vague].variants[w-2-vague-v5].text,해지 업무가 있었습니다. 다만 누구 책임으로 단정할 자료는 더 봐야 합니다.,"I remember the request was processed at our counter, but I cannot say more than what the form showed. It was nothing I would have flagged at the time.",解約自体は規定に沿ってお受けしました。,"换种说法:那笔解约的事我记得。但具体内容是个人信息,我必须谨慎说明。请您据此判断。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-2_vague_.variants_w-2-vague-v6_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-2|vague].variants[w-2-vague-v6].behaviorHint,개인정보와 자신의 절차 책임을 의식해 말을 아낀다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-2_vague_.variants_w-2-vague-v6_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-2|vague].variants[w-2-vague-v6].text,창구에서 진행된 건으로 기억합니다. 당시 절차는 서류 중심으로 진행됐습니다.,"I remember the request was processed at our counter, but I cannot say more than what the form showed. There was nothing about it that struck me as out of the ordinary.",受付者の記録は当方に残っております。,"请注意:那笔解约的事我记得。但具体内容是个人信息,我必须谨慎说明。这是我的所见所闻。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-2_vague_.variants_w-2-vague-v7_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-2|vague].variants[w-2-vague-v7].behaviorHint,개인정보와 자신의 절차 책임을 의식해 말을 아낀다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-2_vague_.variants_w-2-vague-v7_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-2|vague].variants[w-2-vague-v7].text,"제가 담당한 건인지 확인이 필요하지만, 그런 해지 신청은 있었습니다.","I remember the request was processed at our counter, but I cannot say more than what the form showed. I keep my own log only loosely, so the times may not be exact.",本人確認は窓口の手順どおり行われました。,"据我所见:那笔解约的事我记得。但具体内容是个人信息,我必须谨慎说明。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-2_vague_.variants_w-2-vague-v8_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-2|vague].variants[w-2-vague-v8].behaviorHint,개인정보와 자신의 절차 책임을 의식해 말을 아낀다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-2_vague_.variants_w-2-vague-v8_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-2|vague].variants[w-2-vague-v8].text,서류 접수는 있었던 걸로 기억합니다. 개인 판단은 최대한 삼가겠습니다.,"I remember the request was processed at our counter, but I cannot say more than what the form showed. I would not call it a regular pattern, only something I noticed.",その日の窓口応対の事実は確認できます。,"直说:那笔解约的事我记得。但具体内容是个人信息,我必须谨慎说明。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-2_vague_.variants_w-2-vague-v9_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-2|vague].variants[w-2-vague-v9].behaviorHint,개인정보와 자신의 절차 책임을 의식해 말을 아낀다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-2_vague_.variants_w-2-vague-v9_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-2|vague].variants[w-2-vague-v9].text,그 시기 위임 관련 서류가 들어온 건 맞습니다. 세부는 조심스럽습니다.,"I remember the request was processed at our counter, but I cannot say more than what the form showed. I never spoke to him about the purpose of his visits.",受付の番号控えは残っております。,"再确认一遍:那笔解约的事我记得。但具体内容是个人信息,我必须谨慎说明。仅此而已。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-3_full_.variants_w-3-full-v1_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-3|full].variants[w-3-full-v1].behaviorHint,친구를 감싸면서도 자신이 링크를 보낸 사실을 끝까지 인정한다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-3_full_.variants_w-3-full-v1_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-3|full].variants[w-3-full-v1].text,"투자방 링크는 제가 보냈습니다. 사기인 줄 몰랐지만, 지연 씨를 그 방으로 보낸 건 저입니다.","I sent her the link to that investment chat group; I did not know it was a scam, but the path went through me. Looking back, I should have spoken up sooner instead of treating it as routine.",パク・ジヨンさんは配偶者の家族の事情を後で知り、自分の判断が偏っていたかもしれないと振り返っておられました。,"那个投资群的链接是我发的。我并不知道是诈骗,但把智妍引到那个群里的是我。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-3_full_.variants_w-3-full-v10_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-3|full].variants[w-3-full-v10].behaviorHint,친구를 감싸면서도 자신이 링크를 보낸 사실을 끝까지 인정한다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-3_full_.variants_w-3-full-v10_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-3|full].variants[w-3-full-v10].text,"재판관님, 저는 출입 동선 증인이 아닙니다. 제가 아는 건 지연 씨의 송금 전 말과 제가 보낸 링크입니다.","I sent her the link to that investment chat group; I did not know it was a scam, but the path went through me. This is the cleanest version I can give of what I know.",相談を通じて、当人は自身の選択の重さを次第に受け入れていきました。,"简而言之:那个投资群的链接是我发的。我并不知道是诈骗,但把智妍引到那个群里的是我。这是我所能确认的。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-3_full_.variants_w-3-full-v2_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-3|full].variants[w-3-full-v2].behaviorHint,친구를 감싸면서도 자신이 링크를 보낸 사실을 끝까지 인정한다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-3_full_.variants_w-3-full-v2_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-3|full].variants[w-3-full-v2].text,"지연 씨가 돈을 지키겠다고 했고, 제가 링크를 넘겼습니다. 그 출발점에 제 책임이 있습니다.","I sent her the link to that investment chat group; I did not know it was a scam, but the path went through me. I am willing to put on the record that the picture is not what suspicion alone would suggest.",のちの相談では、書類に関する行為について深く悔いる発言がありました。,"据我所记:那个投资群的链接是我发的。我并不知道是诈骗,但把智妍引到那个群里的是我。希望对查证有帮助。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-3_full_.variants_w-3-full-v3_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-3|full].variants[w-3-full-v3].behaviorHint,친구를 감싸면서도 자신이 링크를 보낸 사실을 끝까지 인정한다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-3_full_.variants_w-3-full-v3_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-3|full].variants[w-3-full-v3].text,저는 친구를 돕는다고 생각했습니다. 하지만 결과적으로 지연 씨가 돈을 보내는 길을 열어 줬습니다.,"I sent her the link to that investment chat group; I did not know it was a scam, but the path went through me. What I now confirm, I confirm fully; I am not leaving the rest as a hint.",不安に押されて行動した、と本人が述べた回がありました。,"我再讲一次:那个投资群的链接是我发的。我并不知道是诈骗,但把智妍引到那个群里的是我。请把这条记录留下。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-3_full_.variants_w-3-full-v4_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-3|full].variants[w-3-full-v4].behaviorHint,친구를 감싸면서도 자신이 링크를 보낸 사실을 끝까지 인정한다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-3_full_.variants_w-3-full-v4_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-3|full].variants[w-3-full-v4].text,그 방을 믿어도 된다고 말한 사람은 저입니다. 지연 씨가 잃은 뒤에도 너무 겁나서 바로 말 못 했습니다.,"I sent her the link to that investment chat group; I did not know it was a scam, but the path went through me. I take some responsibility for not catching what I should have caught.",相談の終盤では、責任を引き受ける覚悟を口にされる場面もありました。,"补充一句:那个投资群的链接是我发的。我并不知道是诈骗,但把智妍引到那个群里的是我。我尽量按事实说。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-3_full_.variants_w-3-full-v5_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-3|full].variants[w-3-full-v5].behaviorHint,친구를 감싸면서도 자신이 링크를 보낸 사실을 끝까지 인정한다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-3_full_.variants_w-3-full-v5_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-3|full].variants[w-3-full-v5].text,"준호 씨 일과 별개로, 투자방 연결은 제 손에서 시작됐습니다. 그건 숨기지 않겠습니다.","I sent her the link to that investment chat group; I did not know it was a scam, but the path went through me. I will not soften this to protect either side.",当人は自身の不安が独り歩きしたことを認める言葉を残しておられます。,"换种说法:那个投资群的链接是我发的。我并不知道是诈骗,但把智妍引到那个群里的是我。请您据此判断。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-3_full_.variants_w-3-full-v6_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-3|full].variants[w-3-full-v6].behaviorHint,친구를 감싸면서도 자신이 링크를 보낸 사실을 끝까지 인정한다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-3_full_.variants_w-3-full-v6_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-3|full].variants[w-3-full-v6].text,지연 씨가 무너져 있을 때 제가 판단을 잘못했습니다. 링크를 보낸 책임은 제게도 있습니다.,"I sent her the link to that investment chat group; I did not know it was a scam, but the path went through me. Your Honor, I am stating this knowing that it shifts the case.",相談記録には、配偶者の家族の事情を後から知ったことに対する戸惑いが綴られています。,"请注意:那个投资群的链接是我发的。我并不知道是诈骗,但把智妍引到那个群里的是我。这是我的所见所闻。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-3_full_.variants_w-3-full-v7_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-3|full].variants[w-3-full-v7].behaviorHint,친구를 감싸면서도 자신이 링크를 보낸 사실을 끝까지 인정한다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-3_full_.variants_w-3-full-v7_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-3|full].variants[w-3-full-v7].text,제가 보낸 정보가 사기였습니다. 몰랐다고 해도 친구에게 위험한 길을 열어 준 건 사실입니다.,"I sent her the link to that investment chat group; I did not know it was a scam, but the path went through me. I owe the record this much, and I am giving it.",感情の整理が遅れた一方で、責任の所在を自分で引き受けようとする発言は見られました。,"据我所见:那个投资群的链接是我发的。我并不知道是诈骗,但把智妍引到那个群里的是我。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-3_full_.variants_w-3-full-v8_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-3|full].variants[w-3-full-v8].behaviorHint,친구를 감싸면서도 자신이 링크를 보낸 사실을 끝까지 인정한다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-3_full_.variants_w-3-full-v8_.text,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-3|full].variants[w-3-full-v8].text,지연 씨 편을 들고 싶어서 가볍게 말했습니다. 돈이 실제로 넘어갈 줄 알았다면 막았어야 합니다.,"I sent her the link to that investment chat group; I did not know it was a scam, but the path went through me. I am laying it out plainly, even though it touches my role as well.",パク・ジヨンさんは自身の判断が早すぎたと、後の相談で繰り返し口にされました。,"直说:那个投资群的链接是我发的。我并不知道是诈骗,但把智妍引到那个群里的是我。","Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_spouse-01_channels_witness_.entries_w-3_full_.variants_w-3-full-v9_.behaviorHint,non_party_scripted_text,src/data/scriptedText,spouse-01,channels[witness].entries[w-3|full].variants[w-3-full-v9].behaviorHint,친구를 감싸면서도 자신이 링크를 보낸 사실을 끝까지 인정한다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
