term_id,category,ko,frequency,case_scope,sample_context_1,sample_context_2,sample_context_3,current_en,current_ja,current_zh,notes
DOMAIN-297,DOMAIN_TERM,정체,87,spouse-01;family-01,family-01 case_surface_content: 평생 장남이라 믿었던 자기 정체성이 무너지는 것 — 그것이 두렵다.,family-01 case_surface_content: 장남 정체성,family-01 case_surface_content: 윤태성의 장남 정체성과 어머니에 대한 기억이 흔들린다.,,長男アイデンティティ,长子身份,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-298,DOMAIN_TERM,있던,86,(global);spouse-01;family-01;friend-01,(global) hardcoded_source_literal: 말이 달라지기 시작했습니다. 지금 파고들면 숨기고 있던 것이 나올 수 있습니다.,"family-01 judge_question_script: 윤태성 씨, 공증 절차에 본인이 빠져 있던 이유보다, 그날 본인의 일정부터 사실 그대로 말씀해 주십시오.",family-01 judge_question_script: 공증 서류에 남은 절차와 그 자리에 있던 사람들의 기억이 어떻게 다른지 기록 기준으로 정리해 주십시오.,The judge sets two records side by side; the shape behind them comes up.,これまでの段階を閉じ、次の段階に入る。,请注意。两份资料咬在一起，被遮住的那张图开始浮出来。请寻找新的切入口。,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-299,DOMAIN_TERM,전체,85,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 윤정후 (차남) — 전체 재산의 60%,family-01 case_surface_content: 윤태성 (장남) — 전체 재산의 40%,family-01 case_surface_content: 3단계 — 전체 공개,All,すべて,全部,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-300,DOMAIN_TERM,한쪽,85,spouse-01;family-01;friend-01,family-01 judge_question_script: 공감 접근. 한쪽 악역 단정 금지. 동생의 보호-통제 경계를 형 입장에서 본 만큼 정리하게 한다.,family-01 judge_question_script: 공감 접근. 한쪽 악역 단정 금지. 형 자리의 책임을 본인 입장에서 분리해 말하게 한다.,"family-01 judge_question_script: 윤태성 씨, 한쪽만 잘못했다는 결말이 가장 손쉬운 길이지만 그 길이 가장 어머니를 잃는 길이라는 점을 본인이 짐작하실 것입니다. 그래도 본인이 형으로서 진 잘못이 있다면 어디부터인지 말씀해 주십시오.",The card opens; what was behind the question comes into view.,束ねた証拠が、ある側の進述を再び揺らす。,请重新整理路径。卷宗里的最后一题被打开。现在可以直接戳到核心。请保留当前节奏。,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-301,DOMAIN_TERM,짧게,82,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 감정을 최대한 억누르며 사실만 짧게 말한다. 담담해 보이지만 그 담담함이 오히려 의심을 산다. 진짜 감정은 마지막까지 드러내지 않으려 한다.,friend-01 case_surface_content: 짧게 끊김,friend-01 case_surface_content: 아직 다은이한테 말하기는 애매해서. 시간 괜찮을 때 짧게 통화할 수 있나?,,短く切れる,捷径,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-302,DOMAIN_TERM,놓치지,81,spouse-01;friend-01,friend-01 non_party_scripted_text: 재판관이 감정의 압력을 인정하되 책임의 지점을 놓치지 않는다. depth 1 기준으로 질문 강도를 조절한다.,friend-01 non_party_scripted_text: 재판관이 감정의 압력을 인정하되 책임의 지점을 놓치지 않는다. depth 2 기준으로 질문 강도를 조절한다.,friend-01 non_party_scripted_text: 재판관이 감정의 압력을 인정하되 책임의 지점을 놓치지 않는다. depth 3 기준으로 질문 강도를 조절한다.,,,,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-303,DOMAIN_TERM,둔다,81,spouse-01;family-01,family-01 non_party_scripted_text: 윤태성의 과잉 단정과 장남 당연시를 후일담 중심축으로 둔다.,family-01 non_party_scripted_text: 윤정후의 보호 명분이 실패한 방식에 초점을 둔다.,family-01 non_party_scripted_text: 법적 판단과 사생활 보호를 동시에 둔다.,,,,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-304,DOMAIN_TERM,영향,81,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 담당자 교체가 유서 작성에 영향을 줬는지 밝혀 주십시오.,"family-01 case_surface_content: 어머니는 말년에 판단 능력이 완전히 상실되지는 않았으나, 윤정후의 개입이 유서 작성에 영향을 미쳤다.","(global) hardcoded_source_literal: [비공개 확인권] 재판관 전용 확인 질문 — 솔직한 답변을 받되, 거짓말 상태에 영향을 주지 않습니다.",,,,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-305,DOMAIN_TERM,인정할,81,spouse-01;family-01;friend-01,"family-01 judge_question_script: 윤정후 씨, 동기와 별개로 문서 차이에 대한 책임을 어디까지 인정할 수 있는지 말씀해 주십시오.","family-01 judge_question_script: 윤정후 씨, 동기와 별개로 문서 차이를 숨긴 책임을 어디까지 인정할 수 있는지 말씀해 주십시오.","family-01 judge_question_script: 윤정후 씨, 차이의 결과와 그 결과를 만든 본인 행위를 분리해 인정할 수 있는 부분을 먼저 말씀해 주십시오.",,,,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-306,DOMAIN_TERM,결혼,80,(global);spouse-01;friend-01,"friend-01 case_surface_content: 손절한 전 절친이 내 예비신랑에게 계속 연락한다. 결혼 3주 전, 그 장면만 보면 누구라도 친구가 선을 넘었다고 생각한다.","friend-01 case_surface_content: 쇼핑몰 CS 업무를 마치면 예비신랑과 결혼 준비를 하고, 공통 친구 단톡방에 일상을 올리며 관계를 유지한다.",friend-01 case_surface_content: 결혼 전 확인 요청,,結婚前の確認リクエスト,结婚前要求确认,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-307,DOMAIN_TERM,시간순서,80,friend-01,friend-01 non_party_scripted_text: 재판관이 확인 가능한 사실과 시간순서를 먼저 고정한다. depth 1 기준으로 질문 강도를 조절한다.,friend-01 non_party_scripted_text: 재판관이 확인 가능한 사실과 시간순서를 먼저 고정한다. depth 2 기준으로 질문 강도를 조절한다.,friend-01 non_party_scripted_text: 재판관이 확인 가능한 사실과 시간순서를 먼저 고정한다. depth 3 기준으로 질문 강도를 조절한다.,,,,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-308,DOMAIN_TERM,않았습니다,80,(global);spouse-01;family-01;friend-01,spouse-01 case_surface_content: ※ 조사 1회만 수행됨. 발신자는 확인되지 않았습니다.,(global) hardcoded_source_literal: 핵심 쟁점이 충분히 정리되지 않았습니다. 판결은 가능하지만 신뢰도 감점이 적용됩니다.,"(global) hardcoded_source_literal: 최민준 씨가 9월에 급하게 돈이 필요하다고 했습니다. 경조사라고 했는데, 구체적으로 누구 경조사인지는 말하지 않았습니다. 평소와 달리 좀 초조해 보였고, 점심시간에 자주 전화를 받으러 나갔습니다.",No initial evidence has been assigned yet.,初期証拠はまだ指定されていません,尚未指定初始证据,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-309,DOMAIN_TERM,언급 금지,80,spouse-01;family-01,"family-01 judge_question_script: 공감 접근. 의심의 무게를 인정하되, 동기 단정 없이 본인이 직접 처리한 단계와 침묵을 정리하게 한다. 90:10 직접 언급 금지.","family-01 judge_question_script: 공감 접근. 출생 비밀 직접 언급 금지. 사적인 기록을 사후에 안 박탈감을 인정하되, 본 것과 들은 것을 분리하게 한다.","family-01 judge_question_script: 공감 접근. 출생 비밀 직접 언급 금지. 일기장의 무게를 인정하되, 본 것/들은 것/추정을 분리하게 한다.",,,,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-310,DOMAIN_TERM,직접 언급,80,spouse-01;family-01,"family-01 judge_question_script: 공감 접근. 의심의 무게를 인정하되, 동기 단정 없이 본인이 직접 처리한 단계와 침묵을 정리하게 한다. 90:10 직접 언급 금지.","family-01 judge_question_script: 공감 접근. 출생 비밀 직접 언급 금지. 사적인 기록을 사후에 안 박탈감을 인정하되, 본 것과 들은 것을 분리하게 한다.","family-01 judge_question_script: 공감 접근. 출생 비밀 직접 언급 금지. 일기장의 무게를 인정하되, 본 것/들은 것/추정을 분리하게 한다.",,,,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-311,DOMAIN_TERM,직접 언급 금지,80,spouse-01;family-01,"family-01 judge_question_script: 공감 접근. 의심의 무게를 인정하되, 동기 단정 없이 본인이 직접 처리한 단계와 침묵을 정리하게 한다. 90:10 직접 언급 금지.","family-01 judge_question_script: 공감 접근. 출생 비밀 직접 언급 금지. 사적인 기록을 사후에 안 박탈감을 인정하되, 본 것과 들은 것을 분리하게 한다.","family-01 judge_question_script: 공감 접근. 출생 비밀 직접 언급 금지. 일기장의 무게를 인정하되, 본 것/들은 것/추정을 분리하게 한다.",,,,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-312,DOMAIN_TERM,충격,80,spouse-01;family-01;friend-01,family-01 case_surface_content: 출생 비밀을 확실히 열되 윤태성의 정체성 충격 리스크 관리,"family-01 case_surface_content: 윤정후는 형 보호의 부담, 윤태성은 정체성 충격을 더 빨리 인정",family-01 judge_question_script: 공감 접근. 어머니 상태 기록을 본 윤태성의 충격과 추정을 분리하게 한다.,visibly shocked,衝撃を受けた表情で,表情震惊,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-313,DOMAIN_TERM,확인 가능한,80,friend-01,friend-01 non_party_scripted_text: 재판관이 확인 가능한 사실과 시간순서를 먼저 고정한다. depth 1 기준으로 질문 강도를 조절한다.,friend-01 non_party_scripted_text: 재판관이 확인 가능한 사실과 시간순서를 먼저 고정한다. depth 2 기준으로 질문 강도를 조절한다.,friend-01 non_party_scripted_text: 재판관이 확인 가능한 사실과 시간순서를 먼저 고정한다. depth 3 기준으로 질문 강도를 조절한다.,,,,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-314,DOMAIN_TERM,경고,79,(global);spouse-01;family-01;friend-01,"friend-01 case_surface_content: 예비신랑의 접근과 대조표를 합치면, 최수민의 연락이 경고였다는 결론이 강화된다.",friend-01 case_surface_content: 최수민의 연락은 집착이 아니라 경고였으나 방식의 적절성은 별도 판단이 필요하다.,"friend-01 case_surface_content: 최수민은 예비신랑에게 9일간 연락했다. 집착이 아니라 송다은 아버지의 돈 접근 패턴을 경고하려 했지만, 직접 말할 길이 없었다.",warning,警告,警告,P1 domain keyword dictionary; 연락 의도
DOMAIN-315,DOMAIN_TERM,공증본,79,family-01,"family-01 case_surface_content: 공증인 메모와 자필 연습본을 함께 보면, 공증본 60:40 뒤에 별도 연습본이 있었고 유언장에 손댄 경위가 쟁점이 됩니다.",family-01 case_surface_content: 공증인 메모와 자필 연습본의 내용이 어긋난다. 공증본 60:40과 별도 연습본의 관계를 본인에게 물어야 한다.,family-01 case_surface_content: 공증본 60:40과 별도 자필 연습본의 비율 차이는 유언장에 손댄 책임과 그 동기를 분리해서 보게 만든다.,,弟が自分の分け前を増やすために公証本を操作した。,我弟弟操纵了公证副本来增加他的份额。,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-316,DOMAIN_TERM,옮긴,79,spouse-01;family-01,"family-01 judge_question_script: 윤태성 씨, 어머니가 그 뜻이 아니었다고 본인이 결론지은 근거를 직접 본 장면과 전해 들은 이야기로 나누어 말씀해 주십시오. 그 결론을 단정으로 옮긴 본인 판단의 이유도 함께 답해 주시면 됩니다.","family-01 judge_question_script: 동기 탐색. 직접 본 게 아닌 장면을 의심으로 끌어들인 본인의 동기와, 그 자리에 본인이 빠진 사실을 동생 책임으로만 옮긴 판단을 분리해 답하게 한다.","family-01 judge_question_script: 형으로서 함께 있어야 할 자리에 본인이 없었다는 사실을 두고, 책임을 동생 쪽으로만 옮긴 본인의 판단 과정을 설명하십시오.",,,,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-317,DOMAIN_TERM,있습니까,79,(global);spouse-01;family-01;friend-01,friend-01 case_surface_content: 이 대화 이후 최수민에게 다시 물어본 적이 있습니까?,friend-01 case_surface_content: 이 메시지를 본 적이 있습니까?,spouse-01 case_surface_content: 이 서류를 보신 적이 있습니까? 해지에 동의한 적이 있습니까?,,このメッセージを見たことがありますか？,你看到这条消息了吗？,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-318,DOMAIN_TERM,단정한,78,spouse-01;family-01;friend-01,family-01 case_surface_content: 윤태성은 60:40이 윤정후가 자기 몫을 늘린 결과라고 단정한다.,"friend-01 case_surface_content: 송다은이 확인 없이 단톡방에서 최수민을 매도했고, 최수민은 또 악역을 자처하는 구조가 반복됐다. 두 사람 모두 확인 전에 단정한 책임이 있다.",friend-01 case_surface_content: 양쪽 모두 상대를 단정한 부분이 있다.,,両方とも相手を断定した部分がある。,双方都有部分对对方的冒昧。,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-319,DOMAIN_TERM,남아,77,(global);spouse-01;family-01;friend-01,"family-01 case_surface_content: 공증본은 처음부터 60:40으로 남아 있었고, 별도 자필 유언장 연습본에서 공증본과 다른 비율을 고민한 흔적이 확인된다. 윤정후가 유언장에 손댄 책임은 남지만, 더 많이 받으려 한 조작은 아니었다.","family-01 case_surface_content: 어머니 일기장에는 윤정후가 배다른 자식이라는 사실과, 그래도 똑같은 자식으로 더 마음이 갔다는 기록이 남아 있다. 윤정후는 이 사실이 형을 무너뜨릴까 봐 침묵했다.",family-01 case_surface_content: 어머니가 숫자를 오락가락했고 윤정후가 절차를 밀어붙이는 듯했다는 관찰이 남아 있다.,A judgment record remains.,判断記録が残っています。,已有判断记录。,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-320,DOMAIN_TERM,어디서,77,(global);spouse-01;family-01;friend-01,"(global) hardcoded_source_literal: 양측의 주장을 잘 들어보세요. 누가 더 그럴듯한지가 아니라, 어디서 모순이 보이는지 집중하세요.","(global) hardcoded_source_literal: 시간이 지나면서 사건은 승패보다 남은 거리의 문제로 바뀌었다. 두 사람은 쉽게 예전처럼 돌아가지는 못했지만, 같은 상처가 어디서 시작됐는지는 조금 더 선명하게 알게 되었다. 그 이해는 화해라고 부르기에는 작았지만, 다음 말을 망치지 않기 위한 최소한의 변화였다.","family-01 judge_question_script: 윤태성 씨, 공증을 앞두고 어머니 담당 요양보호사가 교체된 사실을 본인이 언제 어디서 알게 되셨는지 말씀해 주십시오.",,,,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-321,DOMAIN_TERM,열어,77,(global);spouse-01;friend-01,"friend-01 judge_question_script: 송다은 씨, 캡처 중 본인이 아직 직접 열어 보지 않은 화면이 있는지 답해 주십시오.","friend-01 judge_question_script: 아버지가 정말 돈 얘기를 꺼냈을 가능성을 본인이 어디까지 열어 두고 있는지, 솔직히 말씀해 주십시오.","friend-01 judge_question_script: 송다은 씨, 아버지의 문자 중 본인이 아직 열어 보지 않은 것이 남아 있는지 답해 주십시오.",,,,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-322,DOMAIN_TERM,큰돈,77,spouse-01;family-01,family-01 case_surface_content: 어머니 통장을 거친 반복 입금과 큰돈 이동 기록. 단계별로 출처와 전달 순서가 분리되어 열린다.,family-01 case_surface_content: 어머니 통장에서 공장 쪽으로 간 큰돈을 볼 수 있습니다.,spouse-01 case_surface_content: 새벽 통화와 큰돈 출금 기록이 같은 시간대에 겹칩니다. 돈의 이동처와 배우자에게 숨긴 이유를 직접 확인해야 합니다.,My husband lost the larger amount of money first.,夫がもっと大きなお金を最初に倒した。,我丈夫首先损失了一大笔钱。,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-323,DOMAIN_TERM,교체,76,family-01,"family-01 case_surface_content: 윤정후는 어머니 말년에 자주 방문하며 유서 내용을 논의했다. 요양보호사 교체와 공증 시점이 겹치지만, 어머니 의사를 완전히 무시한 것은 아니었다.",family-01 case_surface_content: 공증 3주 전 담당 요양보호사 교체와 윤정후의 장시간 방문이 같은 기간에 겹친다. 변화의 이유는 추가 확인이 필요하다.,"family-01 case_surface_content: 방문 증가, 담당자 교체, 공증인 동행이 하나의 흐름으로 맞물린다. 유서 작성 과정에 누가 개입했는지 추궁할 단계다.",,担当療養保護者の交換（チェ○○→パク○○）,更换负责护理员（崔○○→朴○○）,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-324,DOMAIN_TERM,그렇게,76,spouse-01;family-01;friend-01,"family-01 case_surface_content: 윤정후의 발언 ""어머니가 그렇게 하고 싶어 하셨습니다""","family-01 judge_question_script: 윤태성 씨, 어머니가 보이신 뜻과 본인이 그렇게 믿고 싶은 뜻을 분리해 주십시오. 두 가지가 같은 결인지 다른 결인지부터 짚어 주시면 됩니다.","family-01 judge_question_script: 어머니의 의사를 본인이 정리해 옮긴 대목이 있다면, 그렇게 옮긴 본인 판단의 동기를 알 수 있는 범위에서 설명하십시오.",,,,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-325,DOMAIN_TERM,동시,75,(global);spouse-01;family-01;friend-01,"spouse-01 case_surface_content: 숨김은 B가 먼저(개인 비자금 3천만+형 상황 은폐), 계좌 감시는 A가 먼저(신혼 초), 돈 실행은 동시기(B 4개월 전 3천만 현금 출금, A 6주 전 공동 적금 2천만 위임장 조작 해지), 범죄 행위는 A(위임장 조작).",spouse-01 case_surface_content: 시댁 관련 대화 규칙과 공동재산 사전 동의 규칙을 동시에 다시 세운다.,(global) hardcoded_source_literal: 기록과 관계가 동시에 흔들리는 자리,Where records and relationships both shake,記録と関係が同時に揺れる場所,记录和关系同时动摇的位置,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-326,DOMAIN_TERM,인정할 수,75,spouse-01;family-01;friend-01,"family-01 judge_question_script: 윤정후 씨, 동기와 별개로 문서 차이에 대한 책임을 어디까지 인정할 수 있는지 말씀해 주십시오.","family-01 judge_question_script: 윤정후 씨, 동기와 별개로 문서 차이를 숨긴 책임을 어디까지 인정할 수 있는지 말씀해 주십시오.","family-01 judge_question_script: 윤정후 씨, 차이의 결과와 그 결과를 만든 본인 행위를 분리해 인정할 수 있는 부분을 먼저 말씀해 주십시오.",,,,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-327,DOMAIN_TERM,재판관님,75,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 재판관님,friend-01 case_surface_content: 재판관님,spouse-01 case_surface_content: 재판관님,Your Honor,裁判官,启禀大人,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-328,DOMAIN_TERM,공증인 메모,74,family-01,family-01 case_surface_content: e-4 공증인 메모 기록,"family-01 case_surface_content: 공증인 메모와 자필 연습본을 함께 보면, 공증본 60:40 뒤에 별도 연습본이 있었고 유언장에 손댄 경위가 쟁점이 됩니다.",family-01 case_surface_content: 공증인 메모와 자필 연습본의 내용이 어긋난다. 공증본 60:40과 별도 연습본의 관계를 본인에게 물어야 한다.,,公証人メモ,公证人注释,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-329,DOMAIN_TERM,다음,74,(global);spouse-01;family-01;friend-01,(global) hardcoded_source_literal: 다음 단계로,(global) hardcoded_source_literal: 이 발생했습니다. 다음 전략을 선택하세요.,(global) hardcoded_source_literal: 다음,Next,次へ,下一步,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-330,DOMAIN_TERM,단위,74,(global);spouse-01;family-01;friend-01,"family-01 case_surface_content: 윤정후는 어머니 통장으로 월 단위 정기 지원금을 보냈고, 형의 공장 위기 때 3억원도 어머니 통장을 거쳐 전달했다. 윤태성은 그 돈이 어머니 돈이라고 믿고 있었다.",family-01 case_surface_content: 윤정후가 어머니 통장으로 월 단위 입금을 이어 온 흐름이 보인다.,family-01 case_surface_content: 월 단위 입금 흐름을 확인해 주십시오.,Please check the monthly deposit flow.,毎月の入金フローをご確認ください。,请检查每月存款流量。,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-331,DOMAIN_TERM,모든,74,(global);spouse-01;family-01;friend-01,"family-01 case_surface_content: 윤정후를 걱정하는 문장과, 두 형제가 모든 면에서 같지는 않다는 암시가 보인다.",(global) hardcoded_source_literal: 모든 증인을 소환했다.,(global) hardcoded_source_literal: 모든 짝을 찾았다!,All disputes are open,すべての争点が開いています,所有争议均已开启,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-332,DOMAIN_TERM,인정할 수 있,74,spouse-01;family-01;friend-01,"family-01 judge_question_script: 윤정후 씨, 동기와 별개로 문서 차이에 대한 책임을 어디까지 인정할 수 있는지 말씀해 주십시오.","family-01 judge_question_script: 윤정후 씨, 동기와 별개로 문서 차이를 숨긴 책임을 어디까지 인정할 수 있는지 말씀해 주십시오.","family-01 judge_question_script: 윤정후 씨, 차이의 결과와 그 결과를 만든 본인 행위를 분리해 인정할 수 있는 부분을 먼저 말씀해 주십시오.",,,,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-333,DOMAIN_TERM,문서 차이,73,family-01,family-01 judge_question_script: 문서 차이의 의미를 단정하지 말고 확인 경로와 추정을 분리하게 한다. 원본 비율 직접 표현 금지.,"family-01 judge_question_script: 윤태성 씨, 의심하던 그림과 문서 차이가 맞지 않는다고 느꼈다면 마음이 더 어지러웠을 수 있습니다. 그 혼란을 사실과 감정으로 나눠 말씀해 주십시오.",family-01 judge_question_script: 처음 믿었던 설명이 흔들리는 자리는 쉽지 않았을 것입니다. 문서 차이를 마주한 순간의 생각부터 말씀해 주십시오.,,,,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-334,DOMAIN_TERM,비공개,73,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 아버지 실명 비공개,friend-01 case_surface_content: 두 번째 페이지에서 김태윤이 다은이에게 말하기 애매한 부탁과 비공개 대화를 암시해 미심쩍은 흐름이 보인다.,friend-01 case_surface_content: 비공개로 부탁하려 한 흐름이 있었는지 확인해 주십시오.,,父親の本名は公表されていない,父亲的真实姓名保密,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-335,DOMAIN_TERM,직접 표현,73,spouse-01;family-01,spouse-01 case_surface_content: 생리 관련 직접 표현 봉인,spouse-01 case_surface_content: 생리 관련 직접 표현,family-01 judge_question_script: 문서 차이의 의미를 단정하지 말고 확인 경로와 추정을 분리하게 한다. 원본 비율 직접 표현 금지.,,月経関連直接表現封印,与月经密封相关的直接表达,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-336,DOMAIN_TERM,직접 확인한,73,spouse-01;family-01;friend-01,family-01 case_surface_content: 공증 당일 메모 기록을 직접 확인한 제3자 증인이다.,"family-01 judge_question_script: 공감 접근. 자리에 없었다는 박탈감을 인정하되, 들은 것/짐작/직접 확인한 것을 분리하게 한다.",family-01 judge_question_script: 교체와 관련해 본인이 들은 이야기와 본인이 직접 확인한 사실을 따로 답해 주십시오.,He is a third-party witness who personally confirmed the memo record on the day of notarization.,公証当日のメモ記録を直接確認した第三者証人だ。,他是在公证当天亲自确认备忘录记录的第三方证人。,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-337,DOMAIN_TERM,위치,72,(global);spouse-01;family-01;friend-01,"family-01 case_surface_content: 목소리를 높여 상대를 누르고, 형이라는 위치를 먼저 내세운다. 불리해지면 동생의 인격을 깎아내리며 질문 자체를 무력화하려 든다.",spouse-01 case_surface_content: 영수증 구매 위치와 블랙박스 정차 좌표가 일치한다. 오피스텔 근처에서만 구매한 패턴이 확정된다.,"spouse-01 case_surface_content: 배신당한 사람이라는 위치를 먼저 잡고 말하지만, 동기 질문이 들어오면 수치심과 불안을 핑계로 설명 범위를 넓힌다.",,ステップ2 - 位置関係を公開,第 2 步 — 位置链接披露,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-338,DOMAIN_TERM,주실,72,spouse-01,"spouse-01 judge_question_script: 박지연 씨, 정황이 쌓이면서 외도라는 결론에 끌려간 마음은 이해할 수 있습니다. 그 결론으로 넘어가던 그 순간이 언제였는지 말씀해 주실 수 있습니까.","spouse-01 judge_question_script: 박지연 씨, 외도 여부를 다시 다투자는 뜻은 아닙니다. 외도라고 결론 내리기까지 가장 큰 무게로 작용한 한 정황을 다시 짚어 주실 수 있겠습니까.","spouse-01 judge_question_script: 박지연 씨, 잠든 새벽에 진동음과 모르는 번호가 반복되면 배신감이 깊어지는 것은 자연스럽습니다. 그 통화들을 보며 의심이 확신으로 굳어진 시점이 언제였는지 말씀해 주실 수 있습니까.",,,,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-339,DOMAIN_TERM,크게,72,(global);spouse-01;family-01;friend-01,friend-01 case_surface_content: 크게 부담 줄 생각은 없어. 급한 데만 막으면 금방 돌려줄 수 있다.,spouse-01 case_surface_content: 시댁 이야기가 나오면 크게 부딪힌다는 기억 때문에 B는 형네 사정을 말하지 않는 쪽을 택했다.,(global) hardcoded_source_literal: 결정적 모순을 지적했습니다! 방어가 크게 흔들립니다.,,,,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-340,DOMAIN_TERM,기초,71,spouse-01;family-01,family-01 non_party_scripted_text: 표면 사실부터 고정한다. 누가 언제 무엇을 봤는지 기초 순서를 세우는 질문이다.,family-01 non_party_scripted_text: 표면 사실을 고정한다. 시점과 행위의 기초를 다시 세우는 질문이다.,family-01 non_party_scripted_text: 최복순 씨를 통해 말년 유서 작성 과정의 기초 사실을 확인하겠습니다.,,,,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-341,DOMAIN_TERM,후회,71,(global);spouse-01;family-01;friend-01,"(global) hardcoded_source_literal: ""오늘 좀 큰 결심을 했다. 후회 없이 살자. #새출발""",(global) hardcoded_source_literal: 후회와 거리감이 크게 남는 결말,family-01 judge_question_script: 본인이 더 일찍 알았더라면 막을 수 있었을 거라는 후회가 있다면 그 마음을 말씀해 주십시오. 그것이 본인의 책임감인지 동생에 대한 의심인지를 갈라야 다음 이야기가 가능합니다.,,,,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-342,DOMAIN_TERM,오래된,70,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: dc-3 형이 모르던 오래된 지원,family-01 case_surface_content: e-6 오래된 계좌 흐름,family-01 case_surface_content: 새 쟁점 '오래된 지원의 출처'가 드러났습니다. 돈의 출처와 전달 순서를 확인하십시오.,Old support that dc-3 didn’t know about,dC -3タイプが知らなかった古いサポート,dc-3 不知道的旧支持,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-343,DOMAIN_TERM,오피스텔 방문,70,spouse-01,spouse-01 case_surface_content: 오피스텔 방문의 실체는 외도가 아니라 가족 돌봄이었다.,spouse-01 case_surface_content: 오피스텔 방문과 새벽 전화,spouse-01 case_surface_content: 오피스텔 방문은 친형 오피스텔에서 조카(중2)를 돌보는 것이었다. 새벽 전화는 형과의 긴급 연락.,,オフィステル訪問の実体は外道ではなく家族の世話だった。,办公室拜访的现实不是外遇，而是家庭关怀。,P1 high-frequency n-gram candidate from Korean corpus.
DOMAIN-344,DOMAIN_TERM,있다면 그,70,spouse-01;family-01;friend-01,family-01 judge_question_script: 본인이 더 일찍 알았더라면 막을 수 있었을 거라는 후회가 있다면 그 마음을 말씀해 주십시오. 그것이 본인의 책임감인지 동생에 대한 의심인지를 갈라야 다음 이야기가 가능합니다.,family-01 judge_question_script: 형이라는 자리 때문에 더 일찍 따져 묻지 못한 후회가 있다면 그 마음을 말씀해 주십시오. 그래야 무엇이 본인이 직접 겪은 일이고 무엇이 나중에 알게 된 일인지 가려낼 수 있습니다.,family-01 judge_question_script: 어머니가 어떤 뜻을 가지셨는지 끝내 묻지 못한 부분이 있다면 그 후회부터 말씀해 주십시오. 그래야 본인이 본 어머니와 동생이 전한 어머니가 같은 분이었는지 가릴 수 있습니다.,,,,P1 high-frequency n-gram candidate from Korean corpus.
