term_id,category,ko,frequency,case_scope,sample_context_1,sample_context_2,sample_context_3,current_en,current_ja,current_zh,notes
DOMAIN-278,DOMAIN_TERM,말고,95,(global);spouse-01;family-01;friend-01,friend-01 case_surface_content: 또 애매하게 말하지 말고 정확히 말해.,friend-01 case_surface_content: 너무 선 긋지 말고. 원래 너 같은 스타일 좋아했거든.,friend-01 case_surface_content: 최수민도 혼자 막으려 하지 말고 신뢰할 수 있는 경로를 통해 소통하는 방식을 약속한다.,not,ではなく,不要,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-279,DOMAIN_TERM,보낸,95,spouse-01;family-01;friend-01,"family-01 case_surface_content: 윤정후가 오래 어머니 통장으로 보낸 정기 지원금과, 윤태성의 공장 위기 때 어머니 통장을 거쳐 전달된 3억원의 존재를 윤태성은 전혀 모른다.",friend-01 case_surface_content: 송다은 아버지가 예비신랑에게 보낸 문자와 과거 최수민에게 보낸 차용증과 일부 상환 흐름이 거의 동일하다.,friend-01 case_surface_content: 최수민 씨가 예비신랑에게 보낸 연락 기록이 존재한다.,sent,送った,发送的,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-280,DOMAIN_TERM,출생 비밀,95,family-01,family-01 case_surface_content: 출생 비밀,family-01 case_surface_content: 형이 출생 비밀을 알게 되는 것 — 그것이 두렵다.,family-01 case_surface_content: 형의 출생 비밀,birth secret,出生の秘密,出生秘密,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-281,DOMAIN_TERM,맥락,94,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 방문기록과 공증일을 대조해 발언 맥락을 복원한다.,"family-01 case_surface_content: 공증본 60:40은 처음부터 그 비율로 남아 있었지만, 별도 자필 연습본과 오래된 계좌 흐름, 어머니 일기장이 유서 변경의 맥락을 다시 세운다.",family-01 case_surface_content: 앞뒤 맥락 복원,context,文脈,语境,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-282,DOMAIN_TERM,보고,94,(global);spouse-01;family-01;friend-01,"family-01 case_surface_content: 동생을 평생 못마땅해하던 윤태성은, 치매 어머니가 남긴 유서에서 자기 몫이 40퍼센트라는 걸 보고 무너진다. 동생은 끝까지 담담하다. 그래서 더 수상해 보인다.",friend-01 case_surface_content: 단톡방에서 송다은의 글을 보고 최수민을 비난하는 데 동조했다. 나중에 찜찜한 마음이 들었다.,friend-01 case_surface_content: 이 연락 기록을 보고 어떤 생각이 들었습니까?,see and,見て,看到,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-283,DOMAIN_TERM,내역,93,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 은행 원장과 제출 내역이 일치한다.,family-01 case_surface_content: 은행 거래내역 묶음이 제출됐다.,"family-01 case_surface_content: 자필 연습본과 공증본 60:40의 법적 효력을 비교하고, 오래된 지원 내역을 참작한 공정한 분배를 재산정한다.",details,内訳,明细,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-284,DOMAIN_TERM,일기장,93,family-01,family-01 case_surface_content: e-7 어머니 일기장,family-01 case_surface_content: 오래된 계좌 흐름과 일기장이 형제의 침묵을 같은 방향으로 가리킵니다. 민감한 가족 사정을 확인해야 합니다.,family-01 case_surface_content: 오래된 계좌 흐름과 일기장 기록이 같은 침묵을 가리킨다. 윤정후가 무엇을 떠안고 있었는지 물어야 한다.,diary,日記帳,日记本,P1 domain keyword dictionary; 가족 사건 증거 / 검수: 도메인 용어 현지화
DOMAIN-285,DOMAIN_TERM,계좌 흐름,91,family-01,family-01 case_surface_content: e-6 오래된 계좌 흐름,family-01 case_surface_content: 자필 연습본의 비율과 오래된 계좌 흐름이 이어집니다. 어머니 통장을 거친 돈의 출처를 확인해야 합니다.,family-01 case_surface_content: 오래된 계좌 흐름과 일기장이 형제의 침묵을 같은 방향으로 가리킵니다. 민감한 가족 사정을 확인해야 합니다.,account trail,口座の流れ,账户流水,P1 domain keyword dictionary; 금융 증거 / 검수: 도메인 용어 현지화
DOMAIN-286,DOMAIN_TERM,명분,91,spouse-01;family-01;friend-01,family-01 case_surface_content: 유서 비율과 어머니 일기장의 기록이 겹친다. 장남 당연시와 보호 명분이 같은 구조 위에 서 있다.,"family-01 judge_question_script: 형의 체면을 본인 침묵의 명분으로 둔 부분이 있다면, 그 명분이 본인에게 준 편의가 무엇이었는지 설명하십시오.",family-01 judge_question_script: 동기 탐색. 형의 체면을 명분으로 둔 본인 침묵이 본인에게 준 편의를 답하게 한다.,justification,名分,名义,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-287,DOMAIN_TERM,언급,91,spouse-01;family-01;friend-01,"friend-01 case_surface_content: 과거 카톡의 '돈 문제' 언급과 과거 송금 기록을 대조하면, 손절의 진짜 원인이 변심이 아니라 차용금 미상환 문제였다는 사실이 드러난다.",friend-01 case_surface_content: 대화 전후를 보면 돈 문제 언급과 손절 시점을 함께 볼 수 있습니다.,friend-01 case_surface_content: 3쪽 아버지 언급과 차단,mention,言及,提及,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-288,DOMAIN_TERM,사용처,90,(global);spouse-01;family-01,spouse-01 case_surface_content: 남편 측 현금 흐름의 사용처,spouse-01 case_surface_content: 사용처를 단정할 수 없다. 판단을 유보한다.,"spouse-01 case_surface_content: 비자금 출금은 사실이지만, 정확한 사용처는 불확실하다.",where the money went,使途,用途,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-289,DOMAIN_TERM,새벽 통화,90,spouse-01,spouse-01 case_surface_content: e-3 새벽 통화기록,spouse-01 case_surface_content: 새벽 통화와 큰돈 출금 기록이 같은 시간대에 겹칩니다. 돈의 이동처와 배우자에게 숨긴 이유를 직접 확인해야 합니다.,spouse-01 case_surface_content: 새벽 통화기록,early-morning call,早朝の通話,凌晨通话,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-290,DOMAIN_TERM,통장,89,spouse-01;family-01;friend-01,family-01 case_surface_content: 자필 연습본의 비율과 오래된 계좌 흐름이 이어집니다. 어머니 통장을 거친 돈의 출처를 확인해야 합니다.,family-01 case_surface_content: 자필 연습본의 비율과 오래된 계좌 흐름이 같은 손에서 만난다. 어머니 통장을 거친 돈의 출처를 다시 짚어야 한다.,family-01 case_surface_content: 어머니 뜻이라는 말 뒤에 오래된 지원 흐름이 있다. 어머니 통장을 거친 돈의 출처를 짚어야 한다.,bankbook,通帳,存折,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-291,DOMAIN_TERM,멈추고,88,spouse-01;family-01;friend-01,family-01 judge_question_script: 형의 사정이 어렵게 보일 때마다 매번 망설였을 본인의 마음을 짐작합니다. 그 망설임이 어디에서 멈추고 어디에서 입금으로 바뀌었는지 말씀해 주십시오.,family-01 judge_question_script: 형에게 알리는 일이 어떤 결과를 부를지 떠올리면서 망설인 시간이 있었을 수 있습니다. 그 망설임이 어디에서 멈추고 침묵으로 굳어졌는지 말씀해 주십시오.,family-01 non_party_scripted_text: 대답 전 한 박자 멈추고 서류 끝을 본다.,stop and,止めて,停下,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-292,DOMAIN_TERM,표면,88,(global);spouse-01;family-01,(global) hardcoded_source_literal: 표면 정보만 확인 가능합니다. 조사하면 상세 내용이 드러납니다.,(global) hardcoded_source_literal: 먼저 표면 정황을 확인할 질문을 선택하세요. 답변이 이어질수록 질문이 구체화됩니다.,family-01 non_party_scripted_text: 표면 사실부터 고정한다. 누가 언제 무엇을 봤는지 기초 순서를 세우는 질문이다.,surface,表面,表面,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-293,DOMAIN_TERM,끌어낸다,87,spouse-01;friend-01,friend-01 judge_question_script: 공감 접근. 우회로 인한 정보 차단의 결을 본인 입장에서 끌어낸다.,friend-01 judge_question_script: 공감 접근. 직접 물을 기회를 놓친 망설임을 인정 가능한 형태로 끌어낸다.,friend-01 judge_question_script: 공감 접근. 정보 단절 동안 형성된 본인의 시나리오를 끌어낸다.,draws out,引き出す,引出,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-294,DOMAIN_TERM,마지막,87,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 감정을 최대한 억누르며 사실만 짧게 말한다. 담담해 보이지만 그 담담함이 오히려 의심을 산다. 진짜 감정은 마지막까지 드러내지 않으려 한다.,family-01 case_surface_content: “정후가 나를 마지막까지 보살폈으니 마땅하다”,"family-01 case_surface_content: 연습본 마지막 장에는 윤정후 90%, 윤태성 10%라고 적혀 있다. 이 비율 정보는 공증인 메모가 아니라 이 자필 연습본에서만 확인된다.",last,最後,最后,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-295,DOMAIN_TERM,스스,87,(global);spouse-01;family-01;friend-01,friend-01 case_surface_content: 최수민이 먼저 예비신랑에게 접근해서 스스로 명예를 무너뜨렸다.,"friend-01 case_surface_content: 최수민은 예비신랑을 꼬시려 한 게 아니라 경고하려 했고, 그보다 오래전에는 송다은 아버지에게 당한 일을 말하지 못한 채 스스로 악역이 되었다.",(global) hardcoded_source_literal: 공감으로 스스로 고백하게 합니다,self,自分,自己,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-296,DOMAIN_TERM,있었습니다,87,(global);spouse-01;family-01;friend-01,(global) hardcoded_source_literal: 이전 부부 사건에서 비슷한 금전 은폐 패턴이 있었습니다. 공동 지출 내역을 추궁하면 모순이 드러날 수 있습니다.,(global) hardcoded_source_literal: 양측 모두 이 사안에 대해 잘못 알고 있었습니다. 진실은 양쪽 주장과 다릅니다.,(global) hardcoded_source_literal: ...그건... 상황이 복잡했습니다. 제가 처음에 말씀드린 것과 다른 부분이 있었습니다.,there was,ありました,曾有,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-297,DOMAIN_TERM,정체,87,spouse-01;family-01,family-01 case_surface_content: 평생 장남이라 믿었던 자기 정체성이 무너지는 것 — 그것이 두렵다.,family-01 case_surface_content: 장남 정체성,family-01 case_surface_content: 윤태성의 장남 정체성과 어머니에 대한 기억이 흔들린다.,identity,正体,身份,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-298,DOMAIN_TERM,있던,86,(global);spouse-01;family-01;friend-01,(global) hardcoded_source_literal: 말이 달라지기 시작했습니다. 지금 파고들면 숨기고 있던 것이 나올 수 있습니다.,"family-01 judge_question_script: 윤태성 씨, 공증 절차에 본인이 빠져 있던 이유보다, 그날 본인의 일정부터 사실 그대로 말씀해 주십시오.",family-01 judge_question_script: 공증 서류에 남은 절차와 그 자리에 있던 사람들의 기억이 어떻게 다른지 기록 기준으로 정리해 주십시오.,that existed,あった,曾有的,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-299,DOMAIN_TERM,전체,85,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 윤정후 (차남) — 전체 재산의 60%,family-01 case_surface_content: 윤태성 (장남) — 전체 재산의 40%,family-01 case_surface_content: 3단계 — 전체 공개,whole,全体,整体,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-300,DOMAIN_TERM,한쪽,85,spouse-01;family-01;friend-01,family-01 judge_question_script: 공감 접근. 한쪽 악역 단정 금지. 동생의 보호-통제 경계를 형 입장에서 본 만큼 정리하게 한다.,family-01 judge_question_script: 공감 접근. 한쪽 악역 단정 금지. 형 자리의 책임을 본인 입장에서 분리해 말하게 한다.,"family-01 judge_question_script: 윤태성 씨, 한쪽만 잘못했다는 결말이 가장 손쉬운 길이지만 그 길이 가장 어머니를 잃는 길이라는 점을 본인이 짐작하실 것입니다. 그래도 본인이 형으로서 진 잘못이 있다면 어디부터인지 말씀해 주십시오.",one side,一方,一方,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-301,DOMAIN_TERM,짧게,82,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 감정을 최대한 억누르며 사실만 짧게 말한다. 담담해 보이지만 그 담담함이 오히려 의심을 산다. 진짜 감정은 마지막까지 드러내지 않으려 한다.,friend-01 case_surface_content: 짧게 끊김,friend-01 case_surface_content: 아직 다은이한테 말하기는 애매해서. 시간 괜찮을 때 짧게 통화할 수 있나?,briefly,短く,简短地,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-302,DOMAIN_TERM,놓치지,81,spouse-01;friend-01,friend-01 non_party_scripted_text: 재판관이 감정의 압력을 인정하되 책임의 지점을 놓치지 않는다. depth 1 기준으로 질문 강도를 조절한다.,friend-01 non_party_scripted_text: 재판관이 감정의 압력을 인정하되 책임의 지점을 놓치지 않는다. depth 2 기준으로 질문 강도를 조절한다.,friend-01 non_party_scripted_text: 재판관이 감정의 압력을 인정하되 책임의 지점을 놓치지 않는다. depth 3 기준으로 질문 강도를 조절한다.,do not miss,見逃さない,不要错过,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-303,DOMAIN_TERM,둔다,81,spouse-01;family-01,family-01 non_party_scripted_text: 윤태성의 과잉 단정과 장남 당연시를 후일담 중심축으로 둔다.,family-01 non_party_scripted_text: 윤정후의 보호 명분이 실패한 방식에 초점을 둔다.,family-01 non_party_scripted_text: 법적 판단과 사생활 보호를 동시에 둔다.,sets aside,置く,搁置,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-304,DOMAIN_TERM,영향,81,(global);spouse-01;family-01;friend-01,family-01 case_surface_content: 담당자 교체가 유서 작성에 영향을 줬는지 밝혀 주십시오.,"family-01 case_surface_content: 어머니는 말년에 판단 능력이 완전히 상실되지는 않았으나, 윤정후의 개입이 유서 작성에 영향을 미쳤다.","(global) hardcoded_source_literal: [비공개 확인권] 재판관 전용 확인 질문 — 솔직한 답변을 받되, 거짓말 상태에 영향을 주지 않습니다.",influence,影響,影响,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-305,DOMAIN_TERM,인정할,81,spouse-01;family-01;friend-01,"family-01 judge_question_script: 윤정후 씨, 동기와 별개로 문서 차이에 대한 책임을 어디까지 인정할 수 있는지 말씀해 주십시오.","family-01 judge_question_script: 윤정후 씨, 동기와 별개로 문서 차이를 숨긴 책임을 어디까지 인정할 수 있는지 말씀해 주십시오.","family-01 judge_question_script: 윤정후 씨, 차이의 결과와 그 결과를 만든 본인 행위를 분리해 인정할 수 있는 부분을 먼저 말씀해 주십시오.",can admit,認められる,可承认的,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-306,DOMAIN_TERM,결혼,80,(global);spouse-01;friend-01,"friend-01 case_surface_content: 손절한 전 절친이 내 예비신랑에게 계속 연락한다. 결혼 3주 전, 그 장면만 보면 누구라도 친구가 선을 넘었다고 생각한다.","friend-01 case_surface_content: 쇼핑몰 CS 업무를 마치면 예비신랑과 결혼 준비를 하고, 공통 친구 단톡방에 일상을 올리며 관계를 유지한다.",friend-01 case_surface_content: 결혼 전 확인 요청,marriage,結婚,结婚,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-307,DOMAIN_TERM,시간순서,80,friend-01,friend-01 non_party_scripted_text: 재판관이 확인 가능한 사실과 시간순서를 먼저 고정한다. depth 1 기준으로 질문 강도를 조절한다.,friend-01 non_party_scripted_text: 재판관이 확인 가능한 사실과 시간순서를 먼저 고정한다. depth 2 기준으로 질문 강도를 조절한다.,friend-01 non_party_scripted_text: 재판관이 확인 가능한 사실과 시간순서를 먼저 고정한다. depth 3 기준으로 질문 강도를 조절한다.,chronology,時系列,时间顺序,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-308,DOMAIN_TERM,않았습니다,80,(global);spouse-01;family-01;friend-01,spouse-01 case_surface_content: ※ 조사 1회만 수행됨. 발신자는 확인되지 않았습니다.,(global) hardcoded_source_literal: 핵심 쟁점이 충분히 정리되지 않았습니다. 판결은 가능하지만 신뢰도 감점이 적용됩니다.,"(global) hardcoded_source_literal: 최민준 씨가 9월에 급하게 돈이 필요하다고 했습니다. 경조사라고 했는데, 구체적으로 누구 경조사인지는 말하지 않았습니다. 평소와 달리 좀 초조해 보였고, 점심시간에 자주 전화를 받으러 나갔습니다.",did not,していません,没有,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-309,DOMAIN_TERM,언급 금지,80,spouse-01;family-01,"family-01 judge_question_script: 공감 접근. 의심의 무게를 인정하되, 동기 단정 없이 본인이 직접 처리한 단계와 침묵을 정리하게 한다. 90:10 직접 언급 금지.","family-01 judge_question_script: 공감 접근. 출생 비밀 직접 언급 금지. 사적인 기록을 사후에 안 박탈감을 인정하되, 본 것과 들은 것을 분리하게 한다.","family-01 judge_question_script: 공감 접근. 출생 비밀 직접 언급 금지. 일기장의 무게를 인정하되, 본 것/들은 것/추정을 분리하게 한다.",do not mention,言及禁止,禁止提及,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-310,DOMAIN_TERM,직접 언급,80,spouse-01;family-01,"family-01 judge_question_script: 공감 접근. 의심의 무게를 인정하되, 동기 단정 없이 본인이 직접 처리한 단계와 침묵을 정리하게 한다. 90:10 직접 언급 금지.","family-01 judge_question_script: 공감 접근. 출생 비밀 직접 언급 금지. 사적인 기록을 사후에 안 박탈감을 인정하되, 본 것과 들은 것을 분리하게 한다.","family-01 judge_question_script: 공감 접근. 출생 비밀 직접 언급 금지. 일기장의 무게를 인정하되, 본 것/들은 것/추정을 분리하게 한다.",direct mention,直接言及,直接提及,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-311,DOMAIN_TERM,직접 언급 금지,80,spouse-01;family-01,"family-01 judge_question_script: 공감 접근. 의심의 무게를 인정하되, 동기 단정 없이 본인이 직접 처리한 단계와 침묵을 정리하게 한다. 90:10 직접 언급 금지.","family-01 judge_question_script: 공감 접근. 출생 비밀 직접 언급 금지. 사적인 기록을 사후에 안 박탈감을 인정하되, 본 것과 들은 것을 분리하게 한다.","family-01 judge_question_script: 공감 접근. 출생 비밀 직접 언급 금지. 일기장의 무게를 인정하되, 본 것/들은 것/추정을 분리하게 한다.",do not mention directly,直接言及禁止,禁止直接提及,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-312,DOMAIN_TERM,충격,80,spouse-01;family-01;friend-01,family-01 case_surface_content: 출생 비밀을 확실히 열되 윤태성의 정체성 충격 리스크 관리,"family-01 case_surface_content: 윤정후는 형 보호의 부담, 윤태성은 정체성 충격을 더 빨리 인정",family-01 judge_question_script: 공감 접근. 어머니 상태 기록을 본 윤태성의 충격과 추정을 분리하게 한다.,shock,衝撃,冲击,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-313,DOMAIN_TERM,확인 가능한,80,friend-01,friend-01 non_party_scripted_text: 재판관이 확인 가능한 사실과 시간순서를 먼저 고정한다. depth 1 기준으로 질문 강도를 조절한다.,friend-01 non_party_scripted_text: 재판관이 확인 가능한 사실과 시간순서를 먼저 고정한다. depth 2 기준으로 질문 강도를 조절한다.,friend-01 non_party_scripted_text: 재판관이 확인 가능한 사실과 시간순서를 먼저 고정한다. depth 3 기준으로 질문 강도를 조절한다.,verifiable,確認可能な,可确认的,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-314,DOMAIN_TERM,경고,79,(global);spouse-01;family-01;friend-01,"friend-01 case_surface_content: 예비신랑의 접근과 대조표를 합치면, 최수민의 연락이 경고였다는 결론이 강화된다.",friend-01 case_surface_content: 최수민의 연락은 집착이 아니라 경고였으나 방식의 적절성은 별도 판단이 필요하다.,"friend-01 case_surface_content: 최수민은 예비신랑에게 9일간 연락했다. 집착이 아니라 송다은 아버지의 돈 접근 패턴을 경고하려 했지만, 직접 말할 길이 없었다.",warning,警告,警告,P1 domain keyword dictionary; 연락 의도 / 검수: 도메인 용어 현지화
DOMAIN-315,DOMAIN_TERM,공증본,79,family-01,"family-01 case_surface_content: 공증인 메모와 자필 연습본을 함께 보면, 공증본 60:40 뒤에 별도 연습본이 있었고 유언장에 손댄 경위가 쟁점이 됩니다.",family-01 case_surface_content: 공증인 메모와 자필 연습본의 내용이 어긋난다. 공증본 60:40과 별도 연습본의 관계를 본인에게 물어야 한다.,family-01 case_surface_content: 공증본 60:40과 별도 자필 연습본의 비율 차이는 유언장에 손댄 책임과 그 동기를 분리해서 보게 만든다.,notarized copy,公証本,公证本,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-316,DOMAIN_TERM,옮긴,79,spouse-01;family-01,"family-01 judge_question_script: 윤태성 씨, 어머니가 그 뜻이 아니었다고 본인이 결론지은 근거를 직접 본 장면과 전해 들은 이야기로 나누어 말씀해 주십시오. 그 결론을 단정으로 옮긴 본인 판단의 이유도 함께 답해 주시면 됩니다.","family-01 judge_question_script: 동기 탐색. 직접 본 게 아닌 장면을 의심으로 끌어들인 본인의 동기와, 그 자리에 본인이 빠진 사실을 동생 책임으로만 옮긴 판단을 분리해 답하게 한다.","family-01 judge_question_script: 형으로서 함께 있어야 할 자리에 본인이 없었다는 사실을 두고, 책임을 동생 쪽으로만 옮긴 본인의 판단 과정을 설명하십시오.",carried over,移した,转移的,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-317,DOMAIN_TERM,있습니까,79,(global);spouse-01;family-01;friend-01,friend-01 case_surface_content: 이 대화 이후 최수민에게 다시 물어본 적이 있습니까?,friend-01 case_surface_content: 이 메시지를 본 적이 있습니까?,spouse-01 case_surface_content: 이 서류를 보신 적이 있습니까? 해지에 동의한 적이 있습니까?,is there?,ありますか,有吗,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-318,DOMAIN_TERM,단정한,78,spouse-01;family-01;friend-01,family-01 case_surface_content: 윤태성은 60:40이 윤정후가 자기 몫을 늘린 결과라고 단정한다.,"friend-01 case_surface_content: 송다은이 확인 없이 단톡방에서 최수민을 매도했고, 최수민은 또 악역을 자처하는 구조가 반복됐다. 두 사람 모두 확인 전에 단정한 책임이 있다.",friend-01 case_surface_content: 양쪽 모두 상대를 단정한 부분이 있다.,assumed,断定した,断定的,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-319,DOMAIN_TERM,남아,77,(global);spouse-01;family-01;friend-01,"family-01 case_surface_content: 공증본은 처음부터 60:40으로 남아 있었고, 별도 자필 유언장 연습본에서 공증본과 다른 비율을 고민한 흔적이 확인된다. 윤정후가 유언장에 손댄 책임은 남지만, 더 많이 받으려 한 조작은 아니었다.","family-01 case_surface_content: 어머니 일기장에는 윤정후가 배다른 자식이라는 사실과, 그래도 똑같은 자식으로 더 마음이 갔다는 기록이 남아 있다. 윤정후는 이 사실이 형을 무너뜨릴까 봐 침묵했다.",family-01 case_surface_content: 어머니가 숫자를 오락가락했고 윤정후가 절차를 밀어붙이는 듯했다는 관찰이 남아 있다.,remains,残る,留下,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-320,DOMAIN_TERM,어디서,77,(global);spouse-01;family-01;friend-01,"(global) hardcoded_source_literal: 양측의 주장을 잘 들어보세요. 누가 더 그럴듯한지가 아니라, 어디서 모순이 보이는지 집중하세요.","(global) hardcoded_source_literal: 시간이 지나면서 사건은 승패보다 남은 거리의 문제로 바뀌었다. 두 사람은 쉽게 예전처럼 돌아가지는 못했지만, 같은 상처가 어디서 시작됐는지는 조금 더 선명하게 알게 되었다. 그 이해는 화해라고 부르기에는 작았지만, 다음 말을 망치지 않기 위한 최소한의 변화였다.","family-01 judge_question_script: 윤태성 씨, 공증을 앞두고 어머니 담당 요양보호사가 교체된 사실을 본인이 언제 어디서 알게 되셨는지 말씀해 주십시오.",where,どこで,在哪里,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-321,DOMAIN_TERM,열어,77,(global);spouse-01;friend-01,"friend-01 judge_question_script: 송다은 씨, 캡처 중 본인이 아직 직접 열어 보지 않은 화면이 있는지 답해 주십시오.","friend-01 judge_question_script: 아버지가 정말 돈 얘기를 꺼냈을 가능성을 본인이 어디까지 열어 두고 있는지, 솔직히 말씀해 주십시오.","friend-01 judge_question_script: 송다은 씨, 아버지의 문자 중 본인이 아직 열어 보지 않은 것이 남아 있는지 답해 주십시오.",open,開く,打开,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-322,DOMAIN_TERM,큰돈,77,spouse-01;family-01,family-01 case_surface_content: 어머니 통장을 거친 반복 입금과 큰돈 이동 기록. 단계별로 출처와 전달 순서가 분리되어 열린다.,family-01 case_surface_content: 어머니 통장에서 공장 쪽으로 간 큰돈을 볼 수 있습니다.,spouse-01 case_surface_content: 새벽 통화와 큰돈 출금 기록이 같은 시간대에 겹칩니다. 돈의 이동처와 배우자에게 숨긴 이유를 직접 확인해야 합니다.,large sum,大金,大笔钱,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-323,DOMAIN_TERM,교체,76,family-01,"family-01 case_surface_content: 윤정후는 어머니 말년에 자주 방문하며 유서 내용을 논의했다. 요양보호사 교체와 공증 시점이 겹치지만, 어머니 의사를 완전히 무시한 것은 아니었다.",family-01 case_surface_content: 공증 3주 전 담당 요양보호사 교체와 윤정후의 장시간 방문이 같은 기간에 겹친다. 변화의 이유는 추가 확인이 필요하다.,"family-01 case_surface_content: 방문 증가, 담당자 교체, 공증인 동행이 하나의 흐름으로 맞물린다. 유서 작성 과정에 누가 개입했는지 추궁할 단계다.",change,交代,更换,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
DOMAIN-324,DOMAIN_TERM,그렇게,76,spouse-01;family-01;friend-01,"family-01 case_surface_content: 윤정후의 발언 ""어머니가 그렇게 하고 싶어 하셨습니다""","family-01 judge_question_script: 윤태성 씨, 어머니가 보이신 뜻과 본인이 그렇게 믿고 싶은 뜻을 분리해 주십시오. 두 가지가 같은 결인지 다른 결인지부터 짚어 주시면 됩니다.","family-01 judge_question_script: 어머니의 의사를 본인이 정리해 옮긴 대목이 있다면, 그렇게 옮긴 본인 판단의 동기를 알 수 있는 범위에서 설명하십시오.",that way,そのように,那样,P1 high-frequency n-gram candidate from Korean corpus. / 검수: 도메인 용어 현지화
